ID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,weight,height,bats,throws,salary
2014oteroda01,1,OAK,AL,8,2,72,0,0,0,1,260,80,22,4,15,45,0.247,2.28,7.0,1,2.0,0,349.0,14,24,4.0,3.0,10.0,205.0,75.0,R,R,502500.0
2014ottavad01,1,COL,NL,1,4,75,0,0,0,1,195,67,26,6,16,70,0.271,3.6,1.0,4,4.0,0,272.0,16,26,2.0,3.0,8.0,246.0,77.0,B,R,502000.0
2014outmajo01,1,CLE,AL,4,0,31,0,0,0,0,74,22,9,4,16,24,0.234,3.28,2.0,1,0.0,0,110.0,6,10,0.0,0.0,2.0,205.0,73.0,L,L,1250000.0
2014outmajo01,2,NYA,AL,0,0,9,0,0,0,0,11,2,0,0,0,2,0.182,0.0,0.0,0,0.0,0,12.0,0,0,1.0,0.0,1.0,205.0,73.0,L,L,1250000.0
2014overbly01,1,MIL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0,235.0,74.0,L,L,1500000.0
2014papeljo01,1,PHI,NL,2,3,66,0,0,0,39,199,45,15,2,15,63,0.191,2.04,1.0,1,5.0,0,259.0,52,15,3.0,0.0,2.0,230.0,77.0,R,R,13000000.0
2014parnebo01,1,NYN,NL,0,0,1,0,0,0,0,3,2,1,0,1,1,0.4,9.0,0.0,0,0.0,0,6.0,0,1,0.0,0.0,0.0,205.0,75.0,R,R,3700000.0
2014parrama01,1,CIN,NL,0,3,53,0,0,0,1,110,39,19,4,18,34,0.277,4.66,1.0,2,1.0,0,164.0,8,20,4.0,0.0,2.0,215.0,75.0,L,L,2000000.0
2014pattotr01,1,BAL,AL,0,1,9,0,0,0,0,20,9,6,1,4,5,0.333,8.1,1.0,0,0.0,0,31.0,3,6,0.0,0.0,1.0,180.0,73.0,B,L,1275000.0
2014pattotr01,2,SDN,NL,0,0,8,0,0,0,0,22,7,2,1,1,8,0.226,2.45,0.0,0,0.0,0,32.0,4,2,0.0,0.0,0.0,180.0,73.0,B,L,1275000.0
2014paulife01,1,CHA,AL,0,2,4,4,0,0,0,55,35,23,6,12,14,0.389,11.29,1.0,2,1.0,0,103.0,0,24,0.0,0.0,2.0,270.0,75.0,R,R,1750000.0
2014paxtoja01,1,SEA,AL,6,4,13,13,0,0,0,222,60,25,3,29,59,0.223,3.04,2.0,7,1.0,0,303.0,0,29,3.0,1.0,9.0,227.0,76.0,L,L,503500.0
2014peacobr01,1,HOU,AL,4,9,28,24,0,0,0,395,136,69,20,70,119,0.267,4.72,4.0,6,4.0,0,589.0,3,80,0.0,6.0,12.0,207.0,73.0,R,R,504300.0
2014peavyja01,1,BOS,AL,1,9,20,20,0,0,0,372,131,65,20,46,100,0.273,4.72,1.0,2,3.0,1,538.0,0,67,4.0,5.0,10.0,195.0,73.0,R,R,14500000.0
2014peavyja01,2,SFN,NL,6,4,12,12,0,0,0,236,65,19,3,17,58,0.231,2.17,1.0,3,6.0,1,314.0,0,24,4.0,6.0,11.0,195.0,73.0,R,R,14500000.0
2014peraljo01,1,TBA,AL,3,4,69,0,0,0,1,190,60,31,9,15,74,0.244,4.41,1.0,2,1.0,0,265.0,12,31,2.0,1.0,1.0,210.0,70.0,R,R,3000000.0
2014peralwi01,1,MIL,NL,17,11,32,32,0,0,0,596,198,78,23,61,154,0.261,3.53,0.0,7,7.0,0,838.0,0,88,9.0,3.0,24.0,255.0,73.0,R,R,515000.0
2014perezch01,1,LAN,NL,1,3,49,0,0,0,1,139,38,22,6,25,39,0.228,4.27,0.0,4,5.0,0,200.0,15,23,1.0,2.0,8.0,225.0,76.0,R,R,2300000.0
2014perezma02,1,TEX,AL,4,3,8,8,2,2,0,154,50,25,3,19,35,0.269,4.38,1.0,1,1.0,0,207.0,0,25,1.0,0.0,13.0,200.0,72.0,L,L,750000.0
2014perezol01,1,ARI,NL,3,4,68,0,0,0,0,176,50,19,5,24,76,0.226,2.91,2.0,3,7.0,3,256.0,11,25,4.0,0.0,6.0,225.0,75.0,L,L,1750000.0
2014perkigl01,1,MIN,AL,4,3,63,0,0,0,34,185,62,25,7,11,66,0.258,3.65,2.0,3,2.0,0,260.0,56,29,2.0,5.0,2.0,205.0,72.0,L,L,4025000.0
2014petityu01,1,SFN,NL,5,5,39,12,1,0,0,351,97,48,12,22,133,0.223,3.69,5.0,0,1.0,0,461.0,14,51,0.0,3.0,7.0,252.0,73.0,R,R,845000.0
2014pettijo02,1,PHI,NL,0,1,2,2,0,0,0,27,17,9,2,3,6,0.395,9.0,1.0,0,0.0,0,47.0,0,10,1.0,0.0,0.0,230.0,77.0,L,R,500000.0
2014phelpda01,1,NYA,AL,5,5,32,17,1,0,1,339,115,55,13,46,92,0.263,4.38,2.0,2,7.0,1,497.0,5,62,4.0,3.0,7.0,198.0,74.0,R,R,541425.0
2014pimenst01,1,PIT,NL,2,1,20,0,0,0,0,98,34,19,5,16,38,0.264,5.23,2.0,2,2.0,0,148.0,11,19,0.0,1.0,0.0,230.0,75.0,R,R,505500.0
2014porceri01,1,DET,AL,15,13,32,31,3,3,0,614,211,78,18,41,129,0.268,3.43,4.0,0,4.0,0,840.0,1,89,3.0,4.0,30.0,205.0,77.0,R,R,8500000.0
2014priceda01,1,TBA,AL,11,8,23,23,2,0,0,512,156,59,20,23,189,0.238,3.11,1.0,2,5.0,0,689.0,0,68,3.0,3.0,9.0,215.0,77.0,L,L,14000000.0
2014priceda01,2,DET,AL,4,4,11,11,1,0,0,233,74,31,5,15,82,0.243,3.59,0.0,0,0.0,0,320.0,0,32,1.0,0.0,3.0,215.0,77.0,L,L,14000000.0
2014putkolu01,1,DET,AL,0,0,2,0,0,0,0,8,6,8,2,2,1,0.4,27.0,0.0,0,1.0,0,18.0,0,8,0.0,0.0,0.0,215.0,78.0,R,R,510000.0
2014putzjj01,1,ARI,NL,1,1,18,0,0,0,0,41,17,10,1,6,14,0.315,6.59,1.0,2,1.0,0,62.0,8,10,0.0,1.0,1.0,250.0,77.0,R,R,7000000.0
2014quallch01,1,HOU,AL,1,5,58,0,0,0,19,154,54,19,5,5,43,0.265,3.33,2.0,1,2.0,0,213.0,41,22,2.0,0.0,5.0,235.0,76.0,R,R,2700000.0
2014quintjo01,1,CHA,AL,9,11,32,32,0,0,0,601,197,74,10,52,178,0.257,3.32,3.0,7,2.0,0,830.0,0,87,4.0,6.0,17.0,220.0,73.0,R,L,850000.0
2014ramirer02,1,SEA,AL,1,6,17,14,0,0,0,226,82,44,13,34,60,0.277,5.26,2.0,3,6.0,0,338.0,0,44,1.0,1.0,6.0,220.0,72.0,R,R,511800.0
2014ramosaj01,1,MIA,NL,7,0,68,0,0,0,0,192,36,15,1,43,73,0.164,2.11,7.0,7,3.0,0,270.0,12,16,3.0,1.0,5.0,200.0,70.0,R,R,510000.0
2014ramosce01,1,TBA,AL,2,6,43,7,0,0,0,248,73,34,8,39,66,0.233,3.7,7.0,4,1.0,0,360.0,14,39,3.0,3.0,4.0,200.0,74.0,L,L,750000.0
2014rasmuco02,1,LAA,AL,3,2,30,6,0,0,0,168,42,16,5,17,57,0.204,2.57,1.0,0,0.0,0,225.0,7,17,0.0,2.0,2.0,200.0,72.0,R,R,501250.0
2014redmoto01,1,TOR,AL,1,4,42,0,0,0,1,225,73,27,5,27,60,0.263,3.24,6.0,2,2.0,0,314.0,14,33,2.0,5.0,8.0,240.0,75.0,R,R,505700.0
2014reedad01,1,ARI,NL,1,7,62,0,0,0,32,178,57,28,11,15,69,0.244,4.25,2.0,3,1.0,0,252.0,55,31,1.0,1.0,2.0,230.0,76.0,L,R,538500.0
2014reedev01,1,DET,AL,0,1,32,0,0,0,0,97,39,15,2,12,26,0.302,4.18,1.0,1,3.0,1,145.0,9,19,0.0,1.0,8.0,255.0,76.0,R,R,503000.0
2014ricesc01,1,NYN,NL,1,2,32,0,0,0,0,41,15,9,1,12,13,0.288,5.93,1.0,5,1.0,0,66.0,2,9,1.0,0.0,2.0,230.0,78.0,L,L,542500.0
2014richaga01,1,LAA,AL,13,4,26,26,1,1,0,506,124,49,5,51,164,0.201,2.61,1.0,22,7.0,1,678.0,0,51,0.0,3.0,8.0,210.0,74.0,R,R,520000.0
2014roarkta01,1,WAS,NL,15,10,31,31,1,1,0,596,178,63,16,39,138,0.239,2.85,1.0,0,6.0,0,798.0,0,64,5.0,2.0,17.0,238.0,74.0,R,R,506100.0
2014roberda08,1,NYA,AL,4,5,63,0,0,0,39,193,45,22,7,23,96,0.192,3.08,2.0,0,1.0,0,259.0,55,23,1.0,0.0,2.0,195.0,71.0,R,R,5215000.0
2014rodnefe01,1,SEA,AL,1,6,69,0,0,0,48,199,61,21,3,28,76,0.244,2.85,3.0,4,3.0,0,286.0,64,24,4.0,1.0,6.0,240.0,71.0,R,R,7000000.0
2014rodrifr03,1,MIL,NL,5,5,69,0,0,0,44,204,49,23,14,18,73,0.198,3.04,1.0,0,1.0,0,268.0,66,23,2.0,0.0,3.0,195.0,72.0,R,R,3250000.0
2014rodrist02,1,LAN,NL,1,0,19,0,0,0,0,42,12,6,1,4,14,0.25,3.86,0.0,0,0.0,0,53.0,1,6,1.0,0.0,2.0,220.0,75.0,L,L,512500.0
2014rodriwa01,1,PIT,NL,0,2,6,6,0,0,0,80,37,20,10,8,20,0.325,6.75,1.0,0,0.0,1,125.0,0,25,2.0,1.0,2.0,195.0,71.0,B,L,13000000.0
2014rogeres01,1,TOR,AL,0,0,16,0,0,0,0,62,28,16,5,7,21,0.318,6.97,0.0,1,1.0,0,96.0,9,17,0.0,0.0,0.0,200.0,75.0,R,R,1850000.0
2014rogeres01,2,NYA,AL,2,0,18,1,0,0,0,75,22,13,3,10,23,0.237,4.68,0.0,0,1.0,1,106.0,4,13,2.0,0.0,1.0,200.0,75.0,R,R,1850000.0
2014rominan01,1,DET,AL,0,0,1,0,0,0,0,3,4,3,2,0,1,0.571,27.0,0.0,1,0.0,0,7.0,1,3,0.0,0.0,0.0,190.0,73.0,B,R,504000.0
2014romose01,1,SFN,NL,6,4,64,0,0,0,23,174,43,24,9,12,59,0.203,3.72,2.0,2,4.0,0,230.0,35,24,2.0,0.0,3.0,185.0,71.0,R,R,5500000.0
2014rondohe01,1,CHN,NL,4,4,64,0,0,0,29,190,52,17,2,15,63,0.218,2.42,0.0,0,0.0,0,255.0,44,21,0.0,1.0,3.0,225.0,75.0,R,R,514000.0
2014rosenbj01,1,PHI,NL,1,0,13,0,0,0,0,36,20,9,5,7,9,0.385,6.75,0.0,0,0.0,0,59.0,6,10,0.0,0.0,3.0,220.0,75.0,R,R,500000.0
2014rosentr01,1,SLN,NL,2,6,72,0,0,0,45,211,57,25,2,42,87,0.223,3.2,5.0,1,4.0,1,308.0,59,25,2.0,4.0,8.0,230.0,74.0,R,R,521000.0
2014rossro01,1,TEX,AL,3,6,27,12,0,0,0,235,103,54,9,30,51,0.319,6.2,2.0,6,7.0,0,365.0,4,65,2.0,2.0,12.0,215.0,71.0,L,L,512745.0
2014rossty01,1,SDN,NL,13,14,31,31,2,1,0,587,165,61,13,72,195,0.23,2.81,2.0,12,9.0,0,811.0,0,75,10.0,4.0,21.0,254.0,77.0,R,R,1980000.0
2014rusinch01,1,CHN,NL,0,0,4,0,0,0,0,38,16,10,1,5,8,0.308,7.11,1.0,1,0.0,0,58.0,2,10,1.0,0.0,2.0,200.0,74.0,L,L,503500.0
2014russeja02,1,CHN,NL,0,2,44,0,0,0,1,100,24,13,3,16,26,0.202,3.51,2.0,1,1.0,0,142.0,7,14,5.0,1.0,0.0,205.0,76.0,L,L,1775000.0
2014russeja02,2,ATL,NL,0,0,22,1,0,0,0,73,21,6,0,4,16,0.233,2.22,1.0,0,0.0,0,96.0,8,6,2.0,0.0,2.0,205.0,76.0,L,L,1775000.0
2014ryuhy01,1,LAN,NL,14,7,26,26,0,0,0,456,152,57,8,29,139,0.257,3.38,2.0,2,3.0,0,631.0,0,60,6.0,2.0,12.0,255.0,75.0,R,L,4333000.0
2014rzepcma01,1,CLE,AL,0,3,73,0,0,0,1,138,42,14,1,19,46,0.246,2.74,3.0,2,3.0,0,196.0,8,19,1.0,2.0,5.0,220.0,74.0,L,L,1375000.0
2014sabatcc01,1,NYA,AL,3,4,8,8,0,0,0,138,58,27,10,10,48,0.301,5.28,0.0,2,4.0,0,209.0,0,31,1.0,1.0,1.0,300.0,78.0,L,L,23000000.0
2014salasfe01,1,LAA,AL,5,0,57,0,0,0,0,176,50,22,5,14,61,0.228,3.38,4.0,1,1.0,1,239.0,11,22,4.0,1.0,2.0,200.0,74.0,R,R,870000.0
2014salazda01,1,CLE,AL,6,8,20,20,1,1,0,330,117,52,13,35,120,0.272,4.25,4.0,3,3.0,0,474.0,0,57,1.0,5.0,9.0,195.0,72.0,R,R,501500.0
2014salech01,1,CHA,AL,12,4,26,26,2,0,0,522,129,42,13,39,208,0.205,2.17,2.0,3,11.0,0,685.0,0,48,2.0,3.0,13.0,183.0,78.0,L,L,3500000.0
2014sanchan01,1,DET,AL,8,5,22,21,0,0,0,378,108,48,4,30,102,0.228,3.43,1.0,5,3.0,0,514.0,0,55,3.0,4.0,8.0,205.0,72.0,R,R,15800000.0
2014santaer01,1,ATL,NL,14,10,31,31,0,0,0,588,193,86,16,63,179,0.266,3.95,4.0,9,4.0,0,817.0,0,90,12.0,12.0,19.0,175.0,74.0,R,R,14100000.0
2014santihe01,1,LAA,AL,6,9,30,24,0,0,0,382,120,53,15,53,108,0.248,3.75,3.0,5,3.0,1,544.0,2,63,1.0,3.0,8.0,215.0,72.0,R,L,530000.0
2014santose01,1,TOR,AL,0,3,26,0,0,0,5,63,28,20,5,18,29,0.326,8.57,2.0,4,0.0,0,106.0,14,22,0.0,2.0,3.0,215.0,76.0,R,R,3750000.0
2014scherma01,1,DET,AL,18,5,33,33,1,1,0,661,196,77,18,63,252,0.238,3.15,1.0,10,6.0,1,904.0,0,80,4.0,8.0,15.0,208.0,75.0,R,R,15525000.0
2014schumsk01,1,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0,185.0,70.0,L,R,2000000.0
2014scribev01,1,OAK,AL,1,0,13,0,0,0,0,35,11,6,4,0,11,0.239,4.63,0.0,0,1.0,0,47.0,6,6,0.0,0.0,0.0,190.0,75.0,R,R,505000.0
2014shawbr01,1,CLE,AL,5,5,80,0,0,0,2,229,61,22,6,22,64,0.216,2.59,4.0,4,2.0,1,313.0,16,26,5.0,2.0,3.0,226.0,73.0,B,R,529500.0
2014shielja02,1,KCA,AL,14,8,34,34,1,1,0,681,224,81,23,44,180,0.256,3.21,0.0,12,11.0,2,939.0,0,95,3.0,7.0,16.0,210.0,75.0,R,R,13500000.0
2014shoemma01,1,LAA,AL,16,4,27,20,0,0,0,408,122,46,14,24,124,0.241,3.04,0.0,5,4.0,0,543.0,5,49,3.0,5.0,9.0,225.0,74.0,R,R,500500.0
2014siegrke01,1,SLN,NL,1,4,37,0,0,0,0,91,32,23,5,16,37,0.267,6.82,0.0,1,2.0,0,140.0,5,23,1.0,1.0,0.0,230.0,77.0,L,L,505000.0
2014simonal01,1,CIN,NL,15,10,32,32,0,0,0,589,181,75,22,56,127,0.245,3.44,7.0,3,12.0,0,818.0,0,80,7.0,4.0,13.0,265.0,78.0,R,R,1500000.0
2014skaggty01,1,LAA,AL,5,5,18,18,0,0,0,339,107,54,9,30,86,0.253,4.3,1.0,7,4.0,0,464.0,0,59,2.0,5.0,11.0,225.0,76.0,L,L,502250.0
2014sloweke01,1,MIA,NL,1,1,17,2,0,0,0,112,53,22,3,9,24,0.353,5.3,1.0,0,2.0,0,169.0,4,23,4.0,4.0,5.0,200.0,75.0,R,R,800000.0
2014smithjo05,1,LAA,AL,7,2,76,0,0,0,15,224,45,15,4,15,68,0.172,1.81,3.0,4,6.0,0,285.0,26,16,3.0,0.0,8.0,211.0,74.0,R,R,5250000.0
2014smithwi04,1,MIL,NL,1,3,78,0,0,0,1,197,62,27,6,31,86,0.248,3.7,6.0,7,3.0,0,286.0,6,31,1.0,1.0,7.0,255.0,77.0,R,L,502000.0
2014smylydr01,1,DET,AL,6,9,21,18,0,0,0,316,111,46,14,31,89,0.271,3.93,1.0,4,1.0,0,445.0,0,48,0.0,3.0,8.0,188.0,74.0,L,L,520000.0
2014smylydr01,2,TBA,AL,3,1,7,7,1,1,0,143,25,9,4,11,44,0.155,1.7,1.0,4,0.0,0,173.0,0,9,1.0,0.0,3.0,188.0,74.0,L,L,520000.0
2014snidetr01,1,PIT,NL,0,0,1,0,0,0,0,3,1,2,0,2,1,0.25,18.0,0.0,0,0.0,0,6.0,1,2,0.0,0.0,0.0,230.0,72.0,L,L,1200000.0
2014soriara01,1,WAS,NL,4,1,64,0,0,0,32,186,51,22,4,19,59,0.223,3.19,0.0,2,2.0,0,252.0,48,23,0.0,2.0,5.0,230.0,76.0,R,R,11000000.0
2014stammcr01,1,WAS,NL,4,5,49,0,0,0,0,218,78,31,5,14,56,0.276,3.84,2.0,1,3.0,1,304.0,15,34,3.0,1.0,8.0,228.0,74.0,R,R,1375000.0
2014staufti01,1,SDN,NL,6,2,44,3,0,0,0,193,67,25,4,23,67,0.273,3.5,4.0,1,2.0,1,273.0,22,25,2.0,1.0,7.0,215.0,73.0,R,R,1600000.0
2014storedr01,1,WAS,NL,2,1,65,0,0,0,11,169,44,7,2,11,46,0.215,1.12,3.0,4,3.0,0,224.0,18,8,3.0,2.0,4.0,200.0,73.0,B,R,3450000.0
2014straida01,1,OAK,AL,1,2,7,7,0,0,0,115,33,21,9,15,34,0.232,4.93,1.0,2,1.0,0,159.0,0,21,0.0,1.0,2.0,220.0,74.0,R,R,505000.0
2014straida01,2,CHN,NL,0,1,7,1,0,0,0,41,20,18,1,9,13,0.323,11.85,0.0,0,1.0,0,72.0,0,20,0.0,0.0,0.0,220.0,74.0,R,R,505000.0
2014strasst01,1,WAS,NL,14,11,34,34,0,0,0,645,198,75,23,43,242,0.245,3.14,4.0,7,5.0,0,868.0,0,86,9.0,4.0,13.0,240.0,77.0,R,R,3975000.0
2014streehu01,1,SDN,NL,1,0,33,0,0,0,24,99,18,4,3,7,34,0.158,1.09,0.0,0,0.0,0,121.0,28,4,0.0,0.0,2.0,205.0,72.0,R,R,7000000.0
2014streehu01,2,LAA,AL,1,2,28,0,0,0,17,79,24,5,1,7,23,0.24,1.71,3.0,0,0.0,0,108.0,23,5,1.0,0.0,1.0,205.0,72.0,R,R,7000000.0
2014stroppe01,1,CHN,NL,2,4,65,0,0,0,2,183,40,15,2,25,71,0.187,2.21,3.0,6,4.0,1,244.0,13,19,0.0,1.0,9.0,220.0,73.0,R,R,1325000.0
2014stulter01,1,SDN,NL,8,17,32,32,0,0,0,528,197,84,26,45,111,0.283,4.3,3.0,3,4.0,0,763.0,0,93,13.0,6.0,12.0,220.0,74.0,L,L,2750000.0
2014swarzan01,1,MIN,AL,3,2,50,4,0,0,0,258,100,44,5,28,47,0.288,4.6,5.0,0,0.0,2,378.0,11,48,1.0,2.0,11.0,215.0,76.0,R,R,935000.0
2014tanakma01,1,NYA,AL,13,5,20,20,3,1,0,409,123,42,15,21,141,0.24,2.77,0.0,4,4.0,0,542.0,0,47,2.0,3.0,11.0,218.0,75.0,R,R,22000000.0
2014tazawju01,1,BOS,AL,4,3,71,0,0,0,0,189,58,20,5,17,64,0.24,2.86,1.0,5,0.0,0,261.0,12,23,1.0,1.0,3.0,200.0,71.0,R,R,1275000.0
2014teherju01,1,ATL,NL,14,13,33,33,4,2,0,663,188,71,22,51,186,0.232,2.89,4.0,1,4.0,1,884.0,0,82,13.0,4.0,13.0,205.0,74.0,R,R,800000.0
2014thatcjo01,1,ARI,NL,1,0,37,0,0,0,0,72,23,7,3,3,25,0.247,2.63,1.0,1,2.0,0,100.0,7,10,1.0,1.0,0.0,230.0,74.0,L,L,2375000.0
2014thatcjo01,2,LAA,AL,1,1,16,0,0,0,0,19,13,6,0,1,2,0.433,8.53,0.0,0,2.0,0,35.0,2,6,0.0,1.0,1.0,230.0,74.0,L,L,2375000.0
2014thayeda01,1,SDN,NL,4,5,70,0,0,0,0,196,53,17,9,16,62,0.215,2.34,3.0,1,2.0,0,265.0,25,19,1.0,0.0,2.0,210.0,72.0,R,R,515800.0
2014thielca01,1,MIN,AL,2,1,54,0,0,0,0,143,51,18,3,16,35,0.28,3.4,1.0,0,1.0,0,206.0,7,19,1.0,6.0,2.0,205.0,72.0,R,L,510000.0
2014thornma01,1,NYA,AL,0,3,46,0,0,0,0,74,23,7,0,6,20,0.247,2.55,2.0,0,4.0,0,107.0,6,9,2.0,2.0,1.0,235.0,78.0,L,L,3500000.0
2014thornma01,2,WAS,NL,1,0,18,0,0,0,0,34,10,0,0,2,8,0.238,0.0,0.0,0,1.0,0,45.0,2,0,0.0,0.0,1.0,235.0,78.0,L,L,3500000.0
2014thornty01,1,MIL,NL,3,1,27,0,0,0,0,89,24,14,1,21,28,0.222,4.25,0.0,4,0.0,0,131.0,4,14,1.0,1.0,1.0,190.0,71.0,R,R,505000.0
2014tillmch01,1,BAL,AL,13,6,34,34,1,1,0,622,189,77,21,66,150,0.238,3.34,1.0,8,4.0,0,871.0,0,83,1.0,5.0,12.0,200.0,77.0,R,R,546000.0
2014tollesh01,1,TEX,AL,3,1,64,0,0,0,0,215,56,22,10,28,69,0.214,2.76,5.0,4,1.0,0,296.0,10,23,2.0,3.0,5.0,214.0,73.0,R,R,502082.0
2014tomlijo01,1,CLE,AL,6,9,25,16,1,1,0,312,120,55,18,14,94,0.281,4.76,3.0,6,1.0,0,446.0,6,66,1.0,3.0,3.0,190.0,73.0,R,R,800000.0
2014torreal01,1,SDN,NL,2,1,70,0,0,0,0,162,46,20,2,33,51,0.23,3.33,1.0,6,3.0,0,241.0,12,25,2.0,2.0,4.0,190.0,70.0,L,L,509000.0
2014torreca01,1,NYN,NL,8,6,73,1,0,0,2,291,89,33,11,38,96,0.246,3.06,4.0,6,2.0,0,405.0,20,35,2.0,1.0,13.0,180.0,73.0,R,R,561875.0
2014ueharko01,1,BOS,AL,6,5,64,0,0,0,26,193,51,18,10,8,80,0.216,2.52,0.0,1,1.0,0,249.0,50,18,3.0,1.0,3.0,195.0,74.0,R,R,5000000.0
2014valvejo01,1,NYN,NL,1,1,21,0,0,0,2,62,24,13,4,10,23,0.282,5.66,3.0,1,0.0,0,95.0,13,16,0.0,0.0,1.0,265.0,76.0,R,R,1000000.0
2014varvaan01,1,ATL,NL,3,3,61,0,0,0,0,164,46,16,5,13,50,0.228,2.63,1.0,5,0.0,0,218.0,17,18,0.0,3.0,7.0,190.0,72.0,R,R,515000.0
2014vealdo01,1,CHA,AL,0,0,7,0,0,0,0,18,6,5,0,7,6,0.261,7.5,1.0,1,1.0,0,32.0,3,5,0.0,1.0,0.0,235.0,76.0,L,L,516000.0
2014ventuyo01,1,KCA,AL,14,10,31,30,0,0,0,549,168,65,14,69,159,0.24,3.2,1.0,11,5.0,1,782.0,0,70,3.0,4.0,13.0,195.0,72.0,R,R,500500.0
2014verasjo01,1,CHN,NL,0,1,12,0,0,0,0,40,12,12,2,11,13,0.255,8.1,0.0,3,3.0,0,64.0,4,12,2.0,1.0,2.0,240.0,78.0,R,R,3850000.0
2014verasjo01,2,HOU,AL,4,0,34,0,0,0,1,98,25,11,4,16,37,0.203,3.03,1.0,3,0.0,0,139.0,7,13,0.0,0.0,3.0,240.0,78.0,R,R,3850000.0
2014verlaju01,1,DET,AL,15,12,32,32,0,0,0,618,223,104,18,65,159,0.275,4.54,1.0,5,5.0,1,893.0,0,114,6.0,5.0,16.0,235.0,77.0,R,R,20000000.0
2014villaca01,1,CHN,NL,5,7,42,5,0,0,2,233,89,40,6,19,72,0.282,4.64,4.0,3,3.0,0,343.0,15,42,3.0,2.0,3.0,220.0,74.0,R,R,5000000.0
2014vinceni01,1,SDN,NL,1,2,63,0,0,0,0,165,44,22,5,11,62,0.221,3.6,1.0,1,2.0,0,215.0,7,22,3.0,0.0,5.0,185.0,70.0,R,R,510200.0
2014vogelry01,1,SFN,NL,8,13,32,32,1,0,0,554,178,82,18,58,151,0.254,4.0,2.0,2,9.0,0,780.0,0,86,10.0,3.0,15.0,215.0,76.0,R,R,5000000.0
2014volqued01,1,PIT,NL,13,7,32,31,1,0,0,578,166,65,17,71,140,0.235,3.04,6.0,15,14.0,0,809.0,0,75,13.0,6.0,17.0,220.0,72.0,R,R,5000000.0
2014wachami01,1,SLN,NL,5,6,19,19,0,0,0,321,95,38,6,33,94,0.234,3.2,0.0,2,5.0,0,447.0,0,41,1.0,2.0,10.0,215.0,78.0,R,R,510000.0
2014wainwad01,1,SLN,NL,20,9,32,32,5,3,0,681,184,60,10,50,179,0.222,2.38,5.0,4,7.0,1,898.0,0,64,8.0,3.0,24.0,230.0,79.0,R,R,19500000.0
2014waldejo01,1,ATL,NL,0,2,58,0,0,0,3,150,33,16,2,27,62,0.186,2.88,1.0,9,0.0,0,205.0,8,17,0.0,1.0,2.0,250.0,77.0,R,R,1490000.0
2014warread01,1,NYA,AL,3,6,69,0,0,0,3,236,63,26,4,24,76,0.219,2.97,1.0,4,3.0,0,324.0,11,27,5.0,4.0,7.0,224.0,73.0,R,R,527400.0
2014watsoto01,1,PIT,NL,10,2,78,0,0,0,2,232,64,14,5,15,81,0.232,1.63,0.0,0,6.0,0,305.0,3,16,5.0,3.0,8.0,224.0,75.0,L,L,518500.0
2014weaveje02,1,LAA,AL,18,9,34,34,1,0,0,640,193,85,27,65,169,0.239,3.59,1.0,3,6.0,0,888.0,0,87,5.0,4.0,9.0,210.0,79.0,R,R,16000000.0
2014webbda01,1,CHA,AL,6,5,57,0,0,0,0,203,59,30,6,42,58,0.238,3.99,5.0,13,2.0,0,296.0,26,31,1.0,3.0,9.0,215.0,75.0,R,R,500000.0
2014webbry01,1,BAL,AL,3,3,51,0,0,0,0,148,50,21,2,12,37,0.259,3.83,2.0,1,1.0,1,207.0,13,21,1.0,0.0,4.0,245.0,78.0,R,R,1750000.0
2014wheelza01,1,NYN,NL,11,11,32,32,1,1,0,556,167,73,14,79,187,0.24,3.54,3.0,9,11.0,0,794.0,0,84,5.0,3.0,20.0,195.0,76.0,L,R,512375.0
2014wielajo01,1,SDN,NL,1,0,4,2,0,0,0,34,16,9,3,5,8,0.333,7.15,0.0,0,0.0,1,54.0,0,9,0.0,1.0,1.0,205.0,74.0,R,R,501600.0
2014wilheto01,1,SEA,AL,3,2,57,2,0,0,1,238,47,20,6,36,72,0.171,2.27,6.0,4,2.0,0,317.0,18,22,1.0,3.0,7.0,220.0,78.0,R,R,528800.0
2014wilsobr01,1,LAN,NL,2,4,61,0,0,0,1,145,49,25,5,29,54,0.259,4.66,3.0,1,4.0,0,223.0,6,26,1.0,0.0,5.0,205.0,73.0,R,R,10000000.0
2014wilsocj01,1,LAA,AL,13,10,31,31,1,1,0,527,169,88,17,85,151,0.258,4.51,5.0,9,11.0,0,761.0,0,95,3.0,7.0,23.0,210.0,73.0,L,L,16000000.0
2014wilsoju10,1,PIT,NL,3,4,70,0,0,0,0,180,49,28,4,30,61,0.22,4.2,5.0,4,3.0,0,256.0,15,30,0.0,0.0,4.0,205.0,74.0,L,L,515000.0
2014withrch01,1,LAN,NL,0,0,20,0,0,0,0,64,10,7,1,18,28,0.143,2.95,0.0,4,1.0,0,90.0,0,8,0.0,1.0,3.0,240.0,75.0,R,R,506600.0
