,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
47253,montgjo01,2019,1,NYA,AL,0,0,2,1,0,0,0,12,7,3,1,0,5,0.368,6.75,0.0,0,0.0,0,19.0,0,3,0.0,0.0,0.0
47254,montgmi01,2019,1,CHN,NL,1,2,20,0,0,0,0,81,35,17,6,13,18,0.327,5.67,1.0,0,0.0,0,123.0,6,18,1.0,1.0,4.0
47255,montgmi01,2019,2,KCA,AL,2,7,13,13,0,0,0,192,78,33,12,21,51,0.31,4.64,0.0,3,4.0,0,279.0,0,37,2.0,0.0,9.0
47256,moorean02,2019,1,SEA,AL,0,0,1,1,0,0,0,14,6,4,2,1,2,0.316,7.71,0.0,0,0.0,0,20.0,0,4,0.0,0.0,0.0
47257,mooredy01,2019,1,SEA,AL,0,0,1,0,0,0,0,3,5,4,0,2,0,0.625,36.0,0.0,0,0.0,0,10.0,1,4,0.0,0.0,0.0
47258,moorema02,2019,1,DET,AL,0,0,2,2,0,0,0,30,3,0,0,1,9,0.094,0.0,0.0,0,0.0,0,33.0,0,0,0.0,0.0,1.0
47259,moralke01,2019,1,OAK,AL,0,0,1,0,0,0,0,3,1,1,0,2,0,0.333,9.0,0.0,0,1.0,0,7.0,1,1,0.0,1.0,0.0
47260,moranbr01,2019,1,MIA,NL,1,0,10,0,0,0,0,19,6,3,1,2,10,0.25,4.26,1.0,0,2.0,0,29.0,0,3,1.0,0.0,0.0
47261,morejad01,2019,1,SDN,NL,0,0,5,2,0,0,0,24,15,9,1,3,9,0.385,10.13,0.0,0,0.0,0,42.0,1,9,0.0,0.0,0.0
47262,morgaad01,2019,1,PHI,NL,3,3,40,0,0,0,0,89,20,13,4,10,29,0.187,3.94,1.0,0,3.0,0,120.0,0,14,0.0,0.0,1.0
47263,morinmi01,2019,1,MIN,AL,0,0,23,0,0,0,1,68,20,8,3,2,11,0.227,3.18,0.0,0,2.0,0,92.0,10,11,0.0,0.0,2.0
47264,morinmi01,2019,2,PHI,NL,1,3,29,0,0,0,0,84,26,18,3,8,15,0.248,5.79,0.0,2,2.0,0,118.0,3,18,2.0,1.0,0.0
47265,moronre01,2019,1,SFN,NL,3,7,56,0,0,0,0,170,41,18,4,33,70,0.197,2.86,1.0,3,3.0,0,246.0,5,19,1.0,1.0,2.0
47266,mortoch02,2019,1,TBA,AL,16,6,33,33,0,0,0,584,154,66,15,57,240,0.215,3.05,0.0,5,12.0,1,790.0,0,71,1.0,3.0,13.0
47267,munozan01,2019,1,SDN,NL,1,1,22,0,0,0,1,69,16,10,2,11,30,0.188,3.91,0.0,1,0.0,1,97.0,3,10,1.0,0.0,3.0
47268,murphjr01,2019,1,ARI,NL,0,0,2,0,0,0,0,9,10,9,3,3,0,0.526,27.0,0.0,0,0.0,0,22.0,2,9,0.0,0.0,0.0
47269,murphto04,2019,1,SEA,AL,0,0,3,0,0,0,0,9,1,2,0,1,2,0.125,6.0,0.0,0,0.0,0,11.0,3,2,0.0,2.0,1.0
47270,musgrha01,2019,1,COL,NL,0,0,10,0,0,0,0,30,9,4,0,7,12,0.231,3.6,1.0,1,0.0,0,47.0,4,4,0.0,1.0,0.0
47271,musgrjo01,2019,1,PIT,NL,11,12,32,31,0,0,0,511,168,84,21,39,157,0.254,4.44,1.0,2,9.0,0,718.0,0,98,1.0,6.0,8.0
47272,nelsoji02,2019,1,MIL,NL,0,2,10,3,0,0,0,66,25,17,4,17,26,0.291,6.95,1.0,1,2.0,0,105.0,2,18,0.0,0.0,5.0
47273,nerishe01,2019,1,PHI,NL,3,6,68,0,0,0,28,203,45,22,10,24,89,0.186,2.93,1.0,2,6.0,2,275.0,49,24,1.0,2.0,2.0
47274,neshepa01,2019,1,PHI,NL,0,1,20,0,0,0,3,54,23,10,5,2,9,0.303,5.0,0.0,0,0.0,0,79.0,6,11,0.0,1.0,0.0
47275,neverdo01,2019,1,PIT,NL,0,0,10,0,0,0,0,28,15,11,2,7,10,0.349,10.61,1.0,1,2.0,0,53.0,3,11,0.0,1.0,0.0
47276,newbeja01,2019,1,KCA,AL,1,0,27,0,0,0,0,93,29,13,7,16,29,0.248,3.77,2.0,0,1.0,0,137.0,6,13,0.0,3.0,2.0
47277,newcose01,2019,1,ATL,NL,6,3,55,4,0,0,1,205,61,24,8,29,65,0.236,3.16,1.0,4,3.0,0,293.0,4,28,0.0,2.0,5.0
47278,nicasju01,2019,1,PHI,NL,2,3,47,0,0,0,1,142,57,25,4,21,45,0.298,4.75,5.0,0,2.0,1,217.0,10,27,1.0,2.0,5.0
47279,noesihe01,2019,1,MIA,NL,0,3,12,4,0,0,0,83,30,26,7,14,24,0.28,8.46,0.0,2,1.0,0,124.0,3,26,1.0,1.0,3.0
47280,nogosst01,2019,1,NYN,NL,0,1,7,0,0,0,0,20,12,8,2,2,6,0.387,10.8,0.0,0,0.0,0,34.0,6,8,0.0,1.0,0.0
47281,nolaaa01,2019,1,PHI,NL,12,7,34,34,0,0,0,607,176,87,27,80,229,0.233,3.87,3.0,3,11.0,0,852.0,0,91,4.0,2.0,14.0
47282,norrida01,2019,1,DET,AL,3,13,32,29,0,0,0,433,154,72,25,38,125,0.275,4.49,0.0,5,4.0,0,610.0,0,75,5.0,3.0,11.0
47283,norwoja01,2019,1,CHN,NL,0,1,9,0,0,0,0,28,9,3,1,8,11,0.25,2.89,0.0,1,0.0,0,44.0,3,4,0.0,0.0,1.0
47284,novaiv01,2019,1,CHA,AL,11,12,34,34,2,0,0,561,225,98,30,47,114,0.303,4.72,1.0,7,9.0,0,806.0,0,107,2.0,4.0,30.0
47285,nunezed02,2019,1,BOS,AL,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0
47286,obergsc01,2019,1,COL,NL,6,1,49,0,0,0,5,168,39,14,5,23,58,0.196,2.25,2.0,3,0.0,0,223.0,18,18,0.0,1.0,6.0
47287,odayda01,2019,1,ATL,NL,0,0,8,0,0,0,0,16,3,1,0,1,6,0.158,1.69,0.0,0,1.0,0,21.0,0,1,0.0,0.0,0.0
47288,odorija01,2019,1,MIN,AL,15,7,30,30,0,0,0,477,139,62,16,53,178,0.234,3.51,0.0,4,4.0,0,658.0,0,65,4.0,4.0,9.0
47289,ohse01,2019,1,COL,NL,3,1,21,0,0,0,0,55,29,19,6,6,16,0.354,9.33,0.0,2,0.0,0,88.0,5,19,0.0,0.0,1.0
47290,olsonty01,2019,1,CLE,AL,1,1,39,0,0,0,0,92,34,15,3,16,28,0.281,4.4,2.0,2,2.0,0,140.0,8,15,0.0,1.0,0.0
47291,orourry01,2019,1,NYN,NL,0,0,2,0,0,0,0,4,0,0,0,3,1,0.0,0.0,0.0,0,0.0,0,6.0,0,0,0.0,0.0,0.0
47292,ortizlu02,2019,1,BAL,AL,0,1,1,1,0,0,0,10,4,4,2,5,3,0.308,10.8,0.0,0,0.0,0,18.0,0,4,0.0,0.0,1.0
47293,osichjo01,2019,1,CHA,AL,4,0,57,0,0,0,0,203,62,35,15,15,61,0.242,4.66,1.0,3,0.0,0,272.0,14,38,0.0,1.0,6.0
47294,osunajo01,2019,1,PIT,NL,0,0,2,0,0,0,0,7,3,1,1,0,0,0.333,3.86,0.0,0,0.0,0,9.0,1,1,0.0,0.0,1.0
47295,osunaro01,2019,1,HOU,AL,4,3,66,0,0,0,38,195,45,19,8,12,73,0.19,2.63,0.0,1,2.0,0,253.0,56,20,1.0,1.0,2.0
47296,oswalco01,2019,1,NYN,NL,0,1,2,0,0,0,0,20,9,9,1,6,5,0.321,12.15,1.0,0,0.0,0,34.0,0,9,0.0,0.0,1.0
47297,oteroda01,2019,1,CLE,AL,0,0,25,0,0,0,0,89,42,16,6,3,16,0.331,4.85,0.0,1,1.0,0,131.0,4,17,0.0,0.0,3.0
47298,ottavad01,2019,1,NYA,AL,6,5,73,0,0,0,2,199,47,14,5,40,88,0.198,1.9,3.0,3,2.0,1,283.0,7,17,0.0,3.0,8.0
47299,owingch01,2019,1,KCA,AL,0,0,1,0,0,0,0,5,6,4,2,1,0,0.545,21.6,0.0,0,0.0,0,12.0,1,4,0.0,0.0,0.0
47300,paddach01,2019,1,SDN,NL,9,7,26,26,0,0,0,422,107,52,23,31,153,0.204,3.33,1.0,1,6.0,1,568.0,0,58,4.0,3.0,5.0
47301,paganem01,2019,1,TBA,AL,4,2,66,0,0,0,20,210,45,18,12,13,96,0.179,2.31,1.0,3,1.0,0,267.0,29,19,0.0,1.0,2.0
47302,palumjo01,2019,1,TEX,AL,0,3,7,4,0,0,0,50,21,17,7,8,21,0.3,9.18,0.0,0,2.0,0,81.0,0,17,1.0,0.0,1.0
47303,pannoth01,2019,1,TOR,AL,3,6,37,7,0,0,0,219,73,50,13,31,69,0.255,6.16,1.0,6,6.0,0,325.0,8,51,0.0,2.0,5.0
47304,parkebl01,2019,1,MIN,AL,1,2,37,0,0,0,10,109,34,17,7,16,34,0.246,4.21,0.0,4,2.0,0,157.0,19,18,0.0,1.0,3.0
47305,parkebl01,2019,2,PHI,NL,2,1,23,2,0,0,0,75,19,14,6,6,31,0.216,5.04,0.0,0,1.0,0,98.0,2,14,2.0,1.0,1.0
47306,parrage01,2019,2,WAS,NL,0,0,1,0,0,0,0,0,1,5,0,4,0,1.0,,0.0,1,0.0,0,5.0,0,5,0.0,0.0,0.0
47307,parsowe01,2019,1,ATL,NL,1,2,17,0,0,0,0,46,11,6,2,13,12,0.229,3.52,0.0,0,1.0,0,64.0,3,7,0.0,2.0,6.0
47308,parsowe01,2019,2,COL,NL,0,0,15,0,0,0,0,58,21,15,4,16,14,0.288,6.98,2.0,2,1.0,0,93.0,2,17,2.0,1.0,2.0
47309,paxtoja01,2019,1,NYA,AL,15,6,29,29,0,0,0,452,138,64,23,55,186,0.242,3.82,0.0,7,2.0,1,633.0,0,71,2.0,4.0,9.0
47310,payamjo01,2019,1,ARI,NL,0,0,2,0,0,0,0,12,4,2,0,3,3,0.308,4.5,0.0,0,0.0,0,17.0,1,2,1.0,0.0,1.0
47311,payanpe01,2019,1,TEX,AL,1,2,6,4,0,0,0,66,26,14,3,15,17,0.302,5.73,0.0,1,1.0,0,103.0,0,17,1.0,0.0,3.0
47312,pazosja01,2019,1,COL,NL,0,0,12,0,0,0,0,31,7,2,1,4,10,0.2,1.74,1.0,0,0.0,0,39.0,0,2,0.0,0.0,1.0
47313,peacobr01,2019,1,HOU,AL,7,6,23,15,0,0,0,275,78,42,15,31,96,0.227,4.12,0.0,1,5.0,1,383.0,1,43,0.0,3.0,5.0
47314,penafe01,2019,1,LAA,AL,8,3,22,7,0,0,0,289,80,49,16,34,101,0.219,4.58,0.0,8,6.0,0,407.0,1,56,0.0,1.0,5.0
47315,peralfr01,2019,1,MIL,NL,7,3,39,8,0,0,1,255,87,50,15,37,115,0.257,5.29,1.0,3,2.0,0,382.0,3,58,3.0,1.0,2.0
47316,peralwa01,2019,1,CIN,NL,1,1,39,0,0,0,0,102,36,23,10,15,27,0.275,6.09,3.0,0,2.0,0,151.0,11,23,0.0,3.0,3.0
47317,peralwa01,2019,2,SFN,NL,0,0,8,0,0,0,0,17,4,2,1,1,5,0.2,3.18,0.0,0,0.0,0,21.0,0,2,0.0,0.0,1.0
47318,peralwi01,2019,1,KCA,AL,2,4,42,0,0,0,2,121,45,26,7,19,24,0.296,5.8,1.0,0,2.0,0,176.0,23,28,1.0,2.0,9.0
47319,perazjo01,2019,1,CIN,NL,0,0,2,0,0,0,0,4,1,0,0,0,0,0.25,0.0,0.0,0,0.0,0,4.0,2,0,0.0,0.0,1.0
47320,perdolu02,2019,1,SDN,NL,2,4,47,1,0,0,0,216,69,32,6,18,55,0.252,4.0,1.0,3,2.0,0,296.0,13,34,2.0,0.0,7.0
47321,perezci01,2019,1,HOU,AL,1,1,5,0,0,0,0,27,11,10,3,2,7,0.289,10.0,0.0,0,0.0,0,40.0,3,10,0.0,0.0,0.0
47322,perezhe01,2019,1,MIL,NL,0,0,3,0,0,0,0,9,2,1,1,2,1,0.222,3.0,0.0,0,0.0,0,11.0,3,1,0.0,0.0,2.0
47323,perezma02,2019,1,MIN,AL,10,7,32,29,0,0,0,496,184,94,23,67,135,0.279,5.12,1.0,3,3.0,1,737.0,0,104,3.0,5.0,12.0
47324,perezol01,2019,1,CLE,AL,2,4,67,0,0,0,1,122,38,18,5,12,48,0.242,3.98,2.0,1,3.0,0,173.0,4,20,0.0,1.0,2.0
47325,peterdi01,2019,1,LAA,AL,4,4,17,12,0,0,0,216,85,43,18,26,55,0.29,5.38,1.0,1,5.0,2,327.0,1,50,1.0,2.0,7.0
47326,peterti01,2019,1,NYN,NL,0,0,6,0,0,0,0,22,7,4,1,7,3,0.259,4.91,1.0,3,1.0,0,35.0,2,4,0.0,0.0,2.0
47327,petityu01,2019,1,OAK,AL,5,3,80,0,0,0,0,249,57,25,11,10,71,0.194,2.71,0.0,2,0.0,0,308.0,6,25,1.0,3.0,5.0
47328,petrija01,2019,1,MIL,NL,0,0,6,0,0,0,0,24,6,3,0,6,3,0.207,3.38,1.0,1,0.0,0,36.0,6,3,0.0,1.0,0.0
47329,phelpda01,2019,1,TOR,AL,0,0,17,1,0,0,0,52,14,7,3,7,18,0.222,3.63,1.0,1,1.0,0,71.0,1,7,0.0,0.0,2.0
47330,phelpda01,2019,2,CHN,NL,2,1,24,0,0,0,1,51,17,6,2,10,18,0.262,3.18,0.0,2,0.0,0,76.0,3,7,0.0,1.0,2.0
47331,phillev01,2019,1,BAL,AL,0,1,25,0,0,0,0,84,32,20,2,20,40,0.286,6.43,0.0,2,5.0,0,140.0,2,20,1.0,2.0,3.0
47332,pinedmi01,2019,1,MIN,AL,11,5,26,26,0,0,0,438,141,65,23,28,140,0.253,4.01,1.0,8,5.0,0,600.0,0,68,2.0,7.0,10.0
47333,pintori01,2019,1,TBA,AL,0,0,2,0,0,0,0,7,4,4,1,2,0,0.364,15.43,0.0,0,0.0,0,13.0,1,4,0.0,0.0,0.0
47334,pivetni01,2019,1,PHI,NL,4,6,30,13,1,0,1,281,103,56,20,39,89,0.278,5.38,2.0,4,4.0,1,421.0,8,64,4.0,4.0,9.0
47335,plaweke01,2019,1,CLE,AL,0,0,2,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,6.0,2,0,0.0,0.0,0.0
47336,plesaza01,2019,1,CLE,AL,8,6,21,21,1,1,0,347,102,49,19,40,88,0.237,3.81,0.0,1,3.0,0,475.0,0,52,2.0,0.0,8.0
47337,plutkad01,2019,1,CLE,AL,7,5,21,20,0,0,0,328,115,59,22,26,78,0.267,4.86,2.0,0,4.0,0,462.0,0,61,0.0,2.0,9.0
47338,pocheco01,2019,1,TBA,AL,5,5,51,0,0,0,2,155,33,27,9,19,72,0.181,4.7,1.0,2,5.0,0,207.0,8,27,1.0,0.0,4.0
47339,pomerdr01,2019,1,SFN,NL,2,9,21,17,0,0,0,233,89,49,17,36,92,0.285,5.68,0.0,1,4.0,1,355.0,0,51,2.0,1.0,5.0
47340,pomerdr01,2019,2,MIL,NL,0,1,25,1,0,0,2,79,16,7,4,8,45,0.176,2.39,0.0,0,0.0,0,100.0,4,7,0.0,1.0,2.0
47341,ponceda01,2019,1,SLN,NL,1,2,13,8,0,0,0,146,36,20,6,26,52,0.207,3.7,3.0,2,2.0,0,203.0,1,21,0.0,1.0,7.0
47342,poppese01,2019,1,MIN,AL,0,0,4,0,0,0,0,25,10,7,1,5,9,0.323,7.56,0.0,0,0.0,0,36.0,3,7,0.0,0.0,3.0
47343,porceri01,2019,1,BOS,AL,14,12,32,32,0,0,0,523,198,107,31,45,143,0.278,5.52,2.0,5,6.0,2,768.0,0,114,3.0,1.0,6.0
47344,poundbr01,2019,1,NYN,NL,1,0,7,0,0,0,0,22,9,5,1,2,5,0.3,6.14,0.0,1,1.0,0,34.0,3,5,1.0,0.0,0.0
47345,poynebo01,2019,1,BOS,AL,0,1,13,1,0,0,0,35,10,9,2,5,11,0.233,6.94,0.0,0,1.0,0,49.0,2,9,0.0,0.0,0.0
47346,pressry01,2019,1,HOU,AL,2,3,55,0,0,0,3,163,37,14,6,12,72,0.188,2.32,0.0,4,0.0,0,211.0,8,15,0.0,1.0,1.0
47347,priceda01,2019,1,BOS,AL,7,5,22,22,0,0,0,322,109,51,15,32,128,0.258,4.28,0.0,3,3.0,1,458.0,0,57,0.0,1.0,7.0
47348,pruitau01,2019,1,TBA,AL,3,0,14,2,0,0,0,141,47,23,7,12,39,0.266,4.4,2.0,1,0.0,0,193.0,4,23,2.0,2.0,5.0
47349,pukaj01,2019,1,OAK,AL,2,0,10,0,0,0,0,34,10,4,1,5,13,0.238,3.18,0.0,2,0.0,0,47.0,0,4,0.0,0.0,2.0
47350,quantca01,2019,1,SDN,NL,6,8,23,18,0,0,0,309,106,59,15,28,89,0.26,5.16,2.0,3,3.0,0,443.0,0,61,2.0,3.0,4.0
47351,quijajo01,2019,1,MIA,NL,2,3,34,0,0,0,1,89,27,19,10,26,44,0.239,5.76,3.0,2,4.0,0,144.0,9,20,1.0,0.0,3.0
47352,quinnro01,2019,1,PHI,NL,0,1,2,0,0,0,0,10,7,3,0,3,1,0.438,8.1,1.0,0,0.0,0,19.0,2,3,0.0,0.0,0.0
47353,quintjo01,2019,1,CHN,NL,13,9,32,31,0,0,0,513,191,89,20,46,152,0.282,4.68,0.0,11,2.0,0,745.0,0,100,5.0,13.0,11.0
47354,raineta01,2019,1,WAS,NL,2,3,52,0,0,0,0,145,32,21,6,38,74,0.188,3.91,2.0,7,4.0,0,214.0,7,22,2.0,0.0,2.0
47355,ramirer02,2019,1,BOS,AL,0,0,1,0,0,0,0,9,4,4,2,1,1,0.333,12.0,0.0,0,1.0,0,15.0,1,4,1.0,0.0,0.0
47356,ramirjc01,2019,1,LAA,AL,0,0,5,0,0,0,0,24,8,4,1,1,4,0.25,4.5,0.0,1,1.0,0,34.0,3,4,0.0,0.0,0.0
47357,ramirne01,2019,1,CLE,AL,0,1,16,0,0,0,0,50,18,10,5,9,18,0.281,5.4,0.0,0,0.0,0,75.0,3,11,0.0,2.0,1.0
47358,ramirne01,2019,2,TOR,AL,0,0,6,1,0,0,0,25,8,5,2,6,6,0.258,5.4,0.0,1,0.0,0,37.0,0,5,0.0,0.0,0.0
47359,ramirni01,2019,1,DET,AL,5,4,46,0,0,0,0,239,76,36,11,35,74,0.247,4.07,4.0,6,1.0,0,348.0,7,45,1.0,3.0,5.0
47360,ramirno01,2019,1,LAA,AL,5,4,51,7,0,0,0,203,59,30,9,20,79,0.232,3.99,1.0,2,5.0,0,280.0,10,30,0.0,1.0,5.0
47361,ramirye01,2019,1,BAL,AL,0,2,4,1,0,0,0,31,11,8,2,9,11,0.306,6.97,0.0,1,2.0,0,49.0,2,9,0.0,2.0,3.0
47362,ramirye01,2019,2,PIT,NL,0,0,9,0,0,0,0,42,19,12,2,7,16,0.311,7.71,0.0,1,2.0,0,70.0,5,15,0.0,0.0,0.0
47363,ramosed02,2019,1,PHI,NL,1,0,20,0,0,0,0,45,19,9,5,7,11,0.311,5.4,1.0,3,1.0,0,69.0,6,10,0.0,0.0,0.0
47364,ramsema01,2019,1,LAA,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
47365,rayro02,2019,1,ARI,NL,12,8,33,33,0,0,0,523,150,84,30,84,235,0.234,4.34,5.0,7,5.0,0,747.0,0,91,11.0,4.0,13.0
47366,reedaj01,2019,1,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
47367,reedco01,2019,1,CIN,NL,0,0,3,0,0,0,0,19,6,1,0,1,7,0.25,1.42,1.0,1,0.0,0,25.0,1,1,0.0,0.0,2.0
47368,reidfse01,2019,1,TOR,AL,2,4,9,6,0,0,0,95,33,15,5,21,28,0.262,4.26,0.0,3,2.0,0,150.0,0,20,0.0,1.0,2.0
47369,reiniza01,2019,1,DET,AL,0,3,25,1,0,0,0,84,44,27,11,16,17,0.361,8.68,1.0,1,0.0,0,140.0,7,28,0.0,2.0,4.0
47370,reyesal02,2019,1,SLN,NL,0,1,4,0,0,0,0,9,2,5,1,6,1,0.2,15.0,0.0,1,0.0,0,17.0,0,5,0.0,1.0,0.0
47371,reyesge01,2019,1,SDN,NL,4,0,27,0,0,0,0,78,24,22,3,11,38,0.24,7.62,1.0,3,3.0,0,117.0,9,22,1.0,2.0,0.0
47372,reynoma01,2019,1,COL,NL,0,0,1,0,0,0,0,3,2,2,0,1,0,0.4,18.0,0.0,0,1.0,0,7.0,1,2,0.0,0.0,0.0
47373,rhameja01,2019,1,NYN,NL,0,1,5,0,0,0,0,19,3,3,1,9,5,0.15,4.26,0.0,0,0.0,0,30.0,3,4,1.0,0.0,1.0
47374,richacl01,2019,1,TOR,AL,1,5,10,10,0,0,0,136,53,30,9,18,22,0.298,5.96,0.0,3,4.0,3,201.0,0,33,0.0,1.0,5.0
47375,richaga01,2019,1,SDN,NL,0,1,3,3,0,0,0,26,10,8,2,6,11,0.294,8.31,0.0,1,0.0,0,41.0,0,8,1.0,0.0,1.0
47376,richatr01,2019,1,MIA,NL,3,12,23,20,0,0,0,336,104,56,16,51,103,0.248,4.5,6.0,4,5.0,0,483.0,1,56,4.0,4.0,8.0
47377,richatr01,2019,2,TBA,AL,3,0,7,3,0,0,0,70,23,5,3,5,24,0.253,1.93,0.0,0,0.0,0,97.0,0,7,1.0,0.0,1.0
47378,riosya01,2019,1,PHI,NL,0,0,4,0,0,0,0,8,6,4,2,3,2,0.462,13.5,0.0,1,1.0,1,19.0,3,7,1.0,1.0,0.0
47379,riosya01,2019,2,PIT,NL,1,0,10,0,0,0,0,31,10,6,2,5,10,0.263,5.23,0.0,0,2.0,0,46.0,2,6,0.0,1.0,2.0
47380,riverfe01,2019,1,PIT,NL,5,1,56,0,0,0,28,180,43,11,5,13,90,0.197,1.65,0.0,3,4.0,0,236.0,47,12,0.0,1.0,6.0
47381,roarkta01,2019,1,CIN,NL,6,7,21,21,0,0,0,331,119,52,14,38,108,0.273,4.24,1.0,0,9.0,0,484.0,0,55,0.0,1.0,12.0
47382,roarkta01,2019,2,OAK,AL,4,3,10,10,0,0,0,165,61,28,14,13,50,0.279,4.58,0.0,3,4.0,0,238.0,0,29,0.0,1.0,4.0
47383,roberda08,2019,1,PHI,NL,0,1,7,0,0,0,0,20,8,4,1,6,6,0.296,5.4,0.0,0,0.0,0,33.0,3,4,0.0,0.0,1.0
47384,roberda10,2019,1,TBA,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,1.0
47385,robleha01,2019,1,LAA,AL,5,1,71,1,0,0,23,218,58,20,6,16,75,0.221,2.48,1.0,4,0.0,1,283.0,51,20,2.0,3.0,6.0
47386,rodgebr01,2019,1,HOU,AL,0,0,3,0,0,0,0,15,7,9,4,3,4,0.318,16.2,0.0,1,0.0,0,25.0,2,9,0.0,0.0,0.0
47387,rodnefe01,2019,1,OAK,AL,0,2,17,0,0,0,0,43,20,15,2,12,14,0.345,9.42,0.0,2,0.0,0,70.0,8,15,0.0,0.0,2.0
47388,rodnefe01,2019,2,WAS,NL,0,3,38,0,0,0,2,100,29,15,3,16,35,0.234,4.05,1.0,4,0.0,0,140.0,8,16,0.0,0.0,5.0
47389,rodonca01,2019,1,CHA,AL,3,2,7,7,0,0,0,104,33,20,4,17,46,0.239,5.19,0.0,5,1.0,0,158.0,0,22,0.0,2.0,1.0
47390,rodride01,2019,1,SFN,NL,6,11,28,16,0,0,0,297,108,62,21,36,71,0.271,5.64,0.0,1,2.0,0,439.0,4,74,3.0,0.0,8.0
47391,rodried05,2019,1,BOS,AL,19,6,34,34,0,0,0,610,195,86,24,75,213,0.253,3.81,2.0,3,7.0,0,859.0,0,88,2.0,5.0,20.0
47392,rodrije01,2019,1,CLE,AL,1,5,10,8,0,0,0,140,48,24,5,21,33,0.27,4.63,1.0,4,0.0,1,203.0,1,26,1.0,3.0,5.0
47393,rodrijo06,2019,1,LAA,AL,0,1,9,1,0,0,0,59,17,6,5,11,13,0.233,2.75,0.0,1,0.0,0,84.0,2,6,0.0,0.0,3.0
47394,rodriri05,2019,1,PIT,NL,4,5,72,0,0,0,1,196,65,27,14,23,63,0.252,3.72,3.0,1,2.0,0,285.0,12,30,0.0,1.0,4.0
47395,rodrise01,2019,1,PHI,NL,0,0,2,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,4.0,2,0,0.0,0.0,0.0
47396,roech01,2019,1,TBA,AL,1,3,71,0,0,0,1,153,49,23,3,31,65,0.251,4.06,2.0,3,1.0,1,229.0,11,27,0.0,1.0,8.0
47397,rogerjo01,2019,1,BAL,AL,0,1,5,0,0,0,0,43,18,14,7,6,5,0.305,8.79,0.0,0,4.0,0,69.0,1,14,0.0,0.0,2.0
47398,rogerta01,2019,1,MIN,AL,2,4,60,0,0,0,30,207,58,20,8,11,90,0.225,2.61,2.0,2,6.0,0,278.0,36,20,3.0,0.0,6.0
47399,rogerty01,2019,1,SFN,NL,2,0,17,0,0,0,0,53,12,2,0,3,16,0.185,1.02,0.0,1,1.0,0,70.0,4,3,1.0,0.0,0.0
47400,romanjo03,2019,1,TOR,AL,0,2,17,0,0,0,0,46,17,13,4,9,21,0.274,7.63,0.0,0,4.0,0,75.0,2,14,0.0,0.0,1.0
47401,romansa01,2019,1,CIN,NL,1,0,12,0,0,0,2,49,22,14,4,8,16,0.328,7.71,1.0,1,1.0,0,77.0,4,14,0.0,1.0,2.0
47402,romerfe01,2019,1,MIN,AL,0,1,15,0,0,0,0,42,19,11,2,11,18,0.317,7.07,1.0,5,1.0,0,72.0,7,12,0.0,0.0,2.0
47403,rominau01,2019,1,NYA,AL,0,0,1,0,0,0,0,3,4,3,2,0,0,0.571,27.0,0.0,0,0.0,0,7.0,1,3,0.0,0.0,0.0
47404,romose01,2019,1,MIA,NL,2,0,38,0,0,0,17,113,33,15,4,13,33,0.236,3.58,3.0,2,0.0,1,156.0,28,18,0.0,3.0,4.0
47405,romose01,2019,2,MIN,AL,0,1,27,0,0,0,3,68,17,8,3,4,27,0.198,3.18,0.0,1,2.0,0,93.0,5,9,0.0,1.0,0.0
47406,rondohe01,2019,1,HOU,AL,3,2,62,1,0,0,0,182,56,25,10,20,48,0.242,3.71,0.0,0,4.0,0,257.0,5,25,1.0,1.0,5.0
47407,rondojo02,2019,1,CHA,AL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0
47408,rosaad01,2019,1,NYA,AL,0,0,1,0,0,0,0,6,1,1,1,0,2,0.143,4.5,0.0,0,0.0,0,7.0,1,1,0.0,0.0,0.0
47409,rosarra01,2019,1,CHN,NL,1,0,13,0,0,0,0,32,12,7,2,5,10,0.273,5.91,0.0,2,0.0,0,49.0,2,8,0.0,0.0,1.0
47410,rosarra01,2019,2,KCA,AL,1,0,6,0,0,0,0,11,3,0,0,0,3,0.214,0.0,0.0,1,0.0,0,14.0,2,1,0.0,0.0,0.0
47411,rosentr01,2019,1,WAS,NL,0,1,12,0,0,0,0,19,8,16,0,15,5,0.333,22.74,0.0,5,3.0,0,43.0,5,16,0.0,1.0,2.0
47412,rosentr01,2019,2,DET,AL,0,0,10,0,0,0,0,27,3,7,0,11,12,0.103,7.0,0.0,4,1.0,0,42.0,3,8,1.0,0.0,0.0
