playeryrID,yearID,stint,teamID,lgID,ERA,Salary
2012ondrulo01,2012,1,CIN,NL,3.46,492.5
2012waldejo01,2012,1,LAA,AL,3.46,495
2016bowmama01,2016,1,SLN,NL,3.46,507.5
2014collmjo01,2014,1,ARI,NL,3.46,925
2011loganbo02,2011,1,NYA,AL,3.46,1200
2010nunezle01,2010,1,FLO,NL,3.46,2000
2010frankry01,2010,1,SLN,NL,3.46,3050
2012thornma01,2012,1,CHA,AL,3.46,5500
2013feldmsc01,2013,1,CHN,NL,3.46,6000
2015strasst01,2015,1,WAS,NL,3.46,7400
2013verlaju01,2013,1,DET,AL,3.46,20100
2011latosma01,2011,1,SDN,NL,3.47,460.7
2013badenbu01,2013,1,MIL,NL,3.47,1550
2013chacijh01,2013,1,COL,NL,3.47,1650
2010garlajo01,2010,1,SDN,NL,3.47,4700
2011lestejo01,2011,1,BOS,AL,3.47,5750
2016roberda08,2016,1,CHA,AL,3.47,11000
2011hernafe02,2011,1,SEA,AL,3.47,11700
2011meekev01,2011,1,PIT,NL,3.48,461.5
2016robleha01,2016,1,NYN,NL,3.48,516.5
2012latosma01,2012,1,CIN,NL,3.48,550
2011buchhcl01,2011,1,BOS,AL,3.48,555
2014mazzavi01,2014,1,PIT,NL,3.48,950
2010lowema01,2010,1,SEA,AL,3.48,1150
2012crowaa01,2012,1,KCA,AL,3.48,1600
2014matusbr01,2014,1,BAL,AL,3.48,2400
2016maedake01,2016,1,LAN,NL,3.48,3125
2014grillja01,2014,2,LAA,AL,3.48,4250
2010westbja01,2010,2,SLN,NL,3.48,11000
2016estrama01,2016,1,TOR,AL,3.48,11500
2011schleda01,2011,1,DET,AL,3.49,418
2011hudsoda01,2011,1,ARI,NL,3.49,419
2012shawbr01,2012,1,ARI,NL,3.49,483
2016barreja01,2016,1,ARI,NL,3.49,507.5
2015alvarjo02,2015,1,LAA,AL,3.49,509.5
2010parkch01,2010,2,PIT,NL,3.49,1200
2015klubeco01,2015,1,CLE,AL,3.49,1200
2010byrdati01,2010,1,HOU,NL,3.49,1600
2011priceda01,2011,1,TBA,AL,3.49,2084.671
2014zieglbr01,2014,1,ARI,NL,3.49,4500
2013baileho02,2013,1,CIN,NL,3.49,5350
2011rodriwa01,2011,1,HOU,NL,3.49,7500
2013delarjo01,2013,1,COL,NL,3.49,11000
2010bradeda01,2010,1,OAK,AL,3.5,420
2011loeka01,2011,1,MIL,NL,3.5,1250
2010scherma01,2010,1,DET,AL,3.5,1500
2014staufti01,2014,1,SDN,NL,3.5,1600
2011ogandal01,2011,1,TEX,AL,3.51,430.15
2013quintjo01,2013,1,CHA,AL,3.51,500
2015garcilu03,2015,1,PHI,NL,3.51,509
2016hardybl01,2016,1,DET,AL,3.51,520.5
2016caminar01,2016,1,PIT,NL,3.51,532.5
2011quallch01,2011,1,SDN,NL,3.51,1500
2014russeja02,2014,1,CHN,NL,3.51,1775
2010greggke01,2010,1,TOR,AL,3.51,2000
2016duffyda01,2016,1,KCA,AL,3.51,4225
2011delarjo01,2011,1,COL,NL,3.51,10000
2014gallayo01,2014,1,MIL,NL,3.51,11250
2012burneaj01,2012,1,PIT,NL,3.51,16500
2015tanakma01,2015,1,NYA,AL,3.51,22000
2012burneal01,2012,1,MIN,AL,3.52,490
2013lockeje01,2013,1,PIT,NL,3.52,497.5
2012perezra01,2012,1,CLE,AL,3.52,2005
2011gallayo01,2011,1,MIL,NL,3.52,3500
2016felizne01,2016,1,PIT,NL,3.52,3900
2013thornma01,2013,2,BOS,AL,3.52,5500
2014iwakuhi01,2014,1,SEA,AL,3.52,6500
2012shielja02,2012,1,TBA,AL,3.52,8000
2014hugheph01,2014,1,MIN,AL,3.52,8000
2010fuentbr01,2010,1,LAA,AL,3.52,9000
2013nolasri01,2013,2,LAN,NL,3.52,11500
2012myersbr01,2012,1,HOU,NL,3.52,12000
2010lillyte01,2010,2,LAN,NL,3.52,13000
2013lackejo01,2013,1,BOS,AL,3.52,15950
2014peralwi01,2014,1,MIL,NL,3.53,515
2016nunovi01,2016,1,SEA,AL,3.53,532.9
2013matusbr01,2013,1,BAL,AL,3.53,1600
2016worleva01,2016,1,BAL,AL,3.53,2600
2016rondohe01,2016,1,CHN,NL,3.53,4200
2012greinza01,2012,2,LAA,AL,3.53,13500
2015hernafe02,2015,1,SEA,AL,3.53,24857
2016anderty01,2016,1,COL,NL,3.54,509.5
2014wheelza01,2014,1,NYN,NL,3.54,512.375
2015woodal02,2015,1,ATL,NL,3.54,520
2014carpeda01,2014,1,ATL,NL,3.54,532.5
2013colliti01,2013,1,KCA,AL,3.54,534.5
2010tejedro01,2010,1,KCA,AL,3.54,950
2011marcush01,2011,1,MIL,NL,3.54,3950
2014chenwe02,2014,1,BAL,AL,3.54,4072
2012maholpa01,2012,2,ATL,NL,3.54,4250
2015iwakuhi01,2015,1,SEA,AL,3.54,7000
2014lohseky01,2014,1,MIL,NL,3.54,11000
2011santose01,2011,1,CHA,AL,3.55,435
2013mileywa01,2013,1,ARI,NL,3.55,500.5
2015hembrhe01,2015,1,BOS,AL,3.55,509.5
2014milonto01,2014,1,OAK,AL,3.55,510
2015fieldjo03,2015,1,HOU,AL,3.55,516.7
2010sanchan01,2010,1,FLO,NL,3.55,1250
2015fienca01,2015,1,MIN,AL,3.55,1375
2010reyesde01,2010,1,SLN,NL,3.55,2000
2011francfr01,2011,1,TOR,AL,3.55,4000
2014kazmisc01,2014,1,OAK,AL,3.55,7000
2015volqued01,2015,1,KCA,AL,3.55,7500
2012billich01,2012,1,LAN,NL,3.55,9000
2011rodrihe03,2011,1,WAS,NL,3.56,415
2011boggsmi01,2011,1,SLN,NL,3.56,431
2011garcija02,2011,1,SLN,NL,3.56,437
2013santihe01,2013,1,CHA,AL,3.56,505
2015leakemi01,2015,1,CIN,NL,3.56,9775
2014gausmke01,2014,1,BAL,AL,3.57,502.5
2010walkety01,2010,1,WAS,NL,3.57,650
2014haranaa01,2014,1,ATL,NL,3.57,1000
2014chambjo03,2014,1,DET,AL,3.57,2500
2012doteloc01,2012,1,DET,AL,3.57,3000
2010billich01,2010,1,LAN,NL,3.57,3850
2016garcija01,2016,1,SFN,NL,3.57,6500
2014gonzagi01,2014,1,WAS,NL,3.57,8500
2014hudsoti01,2014,1,SFN,NL,3.57,11000
2016ramirjo02,2016,1,ATL,NL,3.58,507.5
2015avilalu01,2015,1,ATL,NL,3.58,530
2015smithjo05,2015,1,LAA,AL,3.58,5250
2013garcija02,2013,1,SLN,NL,3.58,5875
2011jacksed01,2011,2,SLN,NL,3.58,8750
2015peavyja01,2015,1,SFN,NL,3.58,9000
2010perryry01,2010,1,DET,AL,3.59,408.5
2013alvarhe01,2013,1,MIA,NL,3.59,507.9
2012campsh01,2012,1,CHN,NL,3.59,550
2013russeja02,2013,1,CHN,NL,3.59,1075
2015santihe01,2015,1,LAA,AL,3.59,2290
2012rauchjo01,2012,1,NYN,NL,3.59,3500
2012perezch01,2012,1,CLE,AL,3.59,4500
2013rodriwa01,2013,1,PIT,NL,3.59,13500
2011buehrma01,2011,1,CHA,AL,3.59,14000
2014priceda01,2014,2,DET,AL,3.59,14000
2014weaveje02,2014,1,LAA,AL,3.59,16000
2011hansoto01,2011,1,ATL,NL,3.6,456.5
2014ottavad01,2014,1,COL,NL,3.6,502
2014vinceni01,2014,1,SDN,NL,3.6,510.2
2015corbipa01,2015,1,ARI,NL,3.6,524
2016wilheto01,2016,2,SEA,AL,3.6,3100
2011chapmar01,2011,1,CIN,NL,3.6,3835.772
2010rodriwa01,2010,1,HOU,NL,3.6,5000
2013bakersc02,2013,1,CHN,NL,3.6,5500
2016strasst01,2016,1,WAS,NL,3.6,10400
2014lackejo01,2014,1,BOS,AL,3.6,15250
2013hamelco01,2013,1,PHI,NL,3.6,20500
2010boggsmi01,2010,1,SLN,NL,3.61,402
2016gausmke01,2016,1,BAL,AL,3.61,532
2014furbuch01,2014,1,SEA,AL,3.61,750
2010takahhi01,2010,1,NYN,NL,3.61,1000
2010betanra01,2010,1,COL,NL,3.61,3775
2012haranaa01,2012,1,LAN,NL,3.61,4000
2010streehu01,2010,1,COL,NL,3.61,7200
2011chacijh01,2011,1,COL,NL,3.62,419
2010mujiced01,2010,1,SDN,NL,3.62,419.8
2011moralfr01,2011,2,BOS,AL,3.62,424
2010hanrajo01,2010,1,PIT,NL,3.62,453
2013perezma02,2013,1,TEX,AL,3.62,492
2015caminar01,2015,1,PIT,NL,3.62,515.5
2013geedi01,2013,1,NYN,NL,3.62,527.375
2011coffeto01,2011,1,WAS,NL,3.62,1350
2011garcifr02,2011,1,NYA,AL,3.62,1500
2010liriafr01,2010,1,MIN,AL,3.62,1600
2015wadats01,2015,1,CHN,NL,3.62,4000
2015neshepa01,2015,1,HOU,AL,3.62,5500
2016madsory01,2016,1,OAK,AL,3.62,6666.667
2012hudsoti01,2012,1,ATL,NL,3.62,9000
2011colliti01,2011,1,KCA,AL,3.63,414
2015petrija01,2015,1,CHA,AL,3.63,520
2012verasjo01,2012,1,MIL,NL,3.63,2000
2012peraljo01,2012,1,TBA,AL,3.63,2175
2015hawkila01,2015,1,COL,NL,3.63,2250
2015carraca01,2015,1,CLE,AL,3.63,2337.5
2015hunteto02,2015,1,BAL,AL,3.63,4650
2012leagubr01,2012,1,SEA,AL,3.63,5000
2012saundjo01,2012,2,BAL,AL,3.63,6000
2014kenneia01,2014,1,SDN,NL,3.63,6100
2011parnebo01,2011,1,NYN,NL,3.64,433.5
2010cuetojo01,2010,1,CIN,NL,3.64,445
2012estrama01,2012,1,MIL,NL,3.64,486
2010marcush01,2010,1,TOR,AL,3.64,850
2012hawkila01,2012,1,LAA,AL,3.64,3000
2011haranaa01,2011,1,SDN,NL,3.64,3500
2016grillja01,2016,2,TOR,AL,3.64,3625
2011linebsc01,2011,1,ATL,NL,3.64,5500
2014garzama01,2014,1,MIL,NL,3.64,12500
2015hamelco01,2015,1,PHI,NL,3.64,23500
2014mejiaje01,2014,1,NYN,NL,3.65,509.675
2014colege01,2014,1,PIT,NL,3.65,512.5
2016eickhje01,2016,1,PHI,NL,3.65,516
2014youngch03,2014,1,SEA,AL,3.65,1250
2015richaga01,2015,1,LAA,AL,3.65,3200
2014perkigl01,2014,1,MIN,AL,3.65,4025
2014norribu01,2014,1,BAL,AL,3.65,5300
2014leecl02,2014,1,PHI,NL,3.65,25000
2010pelfrmi01,2010,1,NYN,NL,3.66,500
2013arrieja01,2013,2,CHN,NL,3.66,516.5
2015pomerdr01,2015,1,OAK,AL,3.66,517.5
2016caminar01,2016,2,SEA,AL,3.66,532.5
2015jimence01,2015,2,MIL,NL,3.66,575
2012gallayo01,2012,1,MIL,NL,3.66,5750
2011maholpa01,2011,1,PIT,NL,3.66,6250
2015zimmejo02,2015,1,WAS,NL,3.66,16500
2015hamelco01,2015,2,TEX,AL,3.66,23500
2015karnsna01,2015,1,TBA,AL,3.67,508.8
2015thornty01,2015,1,MIL,NL,3.67,510.5
2010janssca01,2010,1,TOR,AL,3.67,700
2015petityu01,2015,1,SFN,NL,3.67,2100
2011sanchan01,2011,1,FLO,NL,3.67,3700
2013fistedo01,2013,1,DET,AL,3.67,4000
2010ondrulo01,2010,1,CIN,NL,3.68,400
2010medlekr01,2010,1,ATL,NL,3.68,407.5
2011kintzbr01,2011,1,MIL,NL,3.68,414
2011beachbr01,2011,1,ATL,NL,3.68,416.5
2015dysonsa01,2015,1,MIA,NL,3.68,507.5
2015norrida01,2015,2,DET,AL,3.68,508.7
2016smithwi04,2016,1,MIL,NL,3.68,1475
2012baileho02,2012,1,CIN,NL,3.68,2425
2010frasoja01,2010,1,TOR,AL,3.68,2650
2011doteloc01,2011,1,TOR,AL,3.68,3000
2010romerjc01,2010,1,PHI,NL,3.68,4250
2012cappsma01,2012,1,MIN,AL,3.68,4500
2012benoijo01,2012,1,DET,AL,3.68,5500
2016kenneia01,2016,1,KCA,AL,3.68,7500
2012collmjo01,2012,1,ARI,NL,3.69,486
2016odorija01,2016,1,TBA,AL,3.69,520.7
2015hatchch02,2015,1,LAN,NL,3.69,522.5
2014petityu01,2014,1,SFN,NL,3.69,845
2014nunezle01,2014,1,TBA,AL,3.69,1500
2011saundjo01,2011,1,ARI,NL,3.69,5500
2016loganbo02,2016,1,COL,NL,3.69,6250
2011vazquja01,2011,1,FLO,NL,3.69,7000
2011wolfra02,2011,1,MIL,NL,3.69,9500
2015anderbr04,2015,1,LAN,NL,3.69,10000
2010lillyte01,2010,1,CHN,NL,3.69,13000
2011oswalro01,2011,1,PHI,NL,3.69,16000
2010blevije01,2010,1,OAK,AL,3.7,405
2011novaiv01,2011,1,NYA,AL,3.7,432.9
2014smithwi04,2014,1,MIL,NL,3.7,502
2016pressry01,2016,1,MIN,AL,3.7,520
2016cedenxa01,2016,1,TBA,AL,3.7,524.1
2014ramosce01,2014,1,TBA,AL,3.7,750
2013pattotr01,2013,1,BAL,AL,3.7,815
2010batismi01,2010,1,WAS,NL,3.7,1000
2011lannajo01,2011,1,WAS,NL,3.7,2750
2011fuentbr01,2011,1,OAK,AL,3.7,5000
2014leakemi01,2014,1,CIN,NL,3.7,5925
2012marcush01,2012,1,MIL,NL,3.7,7725
2011lecursa01,2011,1,CIN,NL,3.71,414
2013ricesc01,2013,1,NYN,NL,3.71,490
2014gomesbr01,2014,1,TBA,AL,3.71,507.8
2013tillmch01,2013,1,BAL,AL,3.71,508.5
2015boxbebr01,2015,1,TBA,AL,3.71,521.4
2011masseni01,2011,1,CIN,NL,3.71,1725
2013niesejo01,2013,1,NYN,NL,3.71,3050
2012belisma01,2012,1,COL,NL,3.71,3775
2016lewisco01,2016,1,TEX,AL,3.71,6000
2016hellije01,2016,1,PHI,NL,3.71,7000
2012carpech01,2012,1,SLN,NL,3.71,8500
2014baileho02,2014,1,CIN,NL,3.71,9000
2014dickera01,2014,1,TOR,AL,3.71,12000
2014kurodhi01,2014,1,NYA,AL,3.71,16000
2011stroppe01,2011,1,TEX,AL,3.72,416
2016baumabu01,2016,1,SDN,NL,3.72,520
2012wrighja01,2012,1,LAN,NL,3.72,900
2012clippty01,2012,1,WAS,NL,3.72,1650
2010lewisco01,2010,1,TEX,AL,3.72,1750
2012capuach01,2012,1,LAN,NL,3.72,3000
2010danksjo01,2010,1,CHA,AL,3.72,3450
2014mortoch02,2014,1,PIT,NL,3.72,4000
2014romose01,2014,1,SFN,NL,3.72,5500
2012rodriwa01,2012,2,PIT,NL,3.72,10500
2010romerri01,2010,1,TOR,AL,3.73,408.3
2010hunteto02,2010,1,TEX,AL,3.73,409.85
2016vinceni01,2016,1,SEA,AL,3.73,525.5
2016woodal02,2016,1,LAN,NL,3.73,530
2011staufti01,2011,1,SDN,NL,3.73,1075
2015hochelu01,2015,1,KCA,AL,3.73,4000
2011pinedmi01,2011,1,SEA,AL,3.74,414
2012milonto01,2012,1,OAK,AL,3.74,480
2013furbuch01,2013,1,SEA,AL,3.74,504.5
2016rusinch01,2016,1,COL,NL,3.74,512.5
2014millesh01,2014,1,SLN,NL,3.74,521
2013perezol01,2013,1,SEA,AL,3.74,1500
2012loganbo02,2012,1,NYA,AL,3.74,1875
2016hunteto02,2016,1,CLE,AL,3.74,2000
2013turneja01,2013,1,MIA,NL,3.74,2150
2012scherma01,2012,1,DET,AL,3.74,3750
2012maholpa01,2012,1,CHN,NL,3.74,4250
2013affelje01,2013,1,SFN,NL,3.74,6000
2012buehrma01,2012,1,MIA,NL,3.74,7000
2012sanchan01,2012,2,DET,AL,3.74,8000
2012arroybr01,2012,1,CIN,NL,3.74,8166.666
2015hammeja01,2015,1,CHN,NL,3.74,9000
2013pettian01,2013,1,NYA,AL,3.74,12000
2014feldmsc01,2014,1,HOU,AL,3.74,12000
2010richacl01,2010,1,SDN,NL,3.75,423.7
2010happja01,2010,2,HOU,NL,3.75,470
2013mcallza01,2013,1,CLE,AL,3.75,496.4
2011humbeph01,2011,1,CHA,AL,3.75,500
2015ramirer02,2015,1,TBA,AL,3.75,522.8
2014santihe01,2014,1,LAA,AL,3.75,530
2010verasjo01,2010,1,FLO,NL,3.75,550
2010pavanca01,2010,1,MIN,AL,3.75,7000
2013lestejo01,2013,1,BOS,AL,3.75,11625
2010cokeph01,2010,1,DET,AL,3.76,425
2012harrelu01,2012,1,HOU,NL,3.76,482
2014nunovi01,2014,2,ARI,NL,3.76,504.5
2016straida01,2016,1,CIN,NL,3.76,512.1
2016hendrli01,2016,1,OAK,AL,3.76,523.4
2010francfr01,2010,1,TEX,AL,3.76,3265
2011norribu01,2011,1,HOU,NL,3.77,437.5
2013gearrco01,2013,1,ATL,NL,3.77,491.25
2013edginjo01,2013,1,NYN,NL,3.77,493.5
2016layneto01,2016,1,BOS,AL,3.77,563.75
2012moralfr01,2012,1,BOS,AL,3.77,850
2011chenbr01,2011,1,KCA,AL,3.77,2000
2016ramirer02,2016,1,TBA,AL,3.77,2375
2013bailean01,2013,1,BOS,AL,3.77,4100
2010carmofa01,2010,1,CLE,AL,3.77,5087.5
2016odayda01,2016,1,BAL,AL,3.77,5854.712
2016tillmch01,2016,1,BAL,AL,3.77,6225
2010vargaja01,2010,1,SEA,AL,3.78,412.5
2012kintzbr01,2012,1,MIL,NL,3.78,481
2012lynnla01,2012,1,SLN,NL,3.78,482
2013gonzami03,2013,1,BAL,AL,3.78,502
2014grimmju01,2014,1,CHN,NL,3.78,505.5
2015adamsau01,2015,1,CLE,AL,3.78,507.7
2012cahiltr01,2012,1,ARI,NL,3.78,3700
2012valvejo01,2012,1,DET,AL,3.78,9000
2013reedad01,2013,1,CHA,AL,3.79,520
2011breslcr01,2011,1,OAK,AL,3.79,1400
2015collmjo01,2015,1,ARI,NL,3.79,1400
2012rodriwa01,2012,1,HOU,NL,3.79,10500
2015gonzagi01,2015,1,WAS,NL,3.79,11000
2013arroybr01,2013,1,CIN,NL,3.79,16445.535
2010kenneia01,2010,1,ARI,NL,3.8,403
2014morribr01,2014,1,PIT,NL,3.8,511.5
2014diekmja01,2014,1,PHI,NL,3.8,515.5
2013frierer01,2013,1,LAA,AL,3.8,530
2011lowema01,2011,1,TEX,AL,3.8,1200
2013soriajo01,2013,1,TEX,AL,3.8,2000
2010durbich01,2010,1,PHI,NL,3.8,2125
2014koehlto01,2014,1,MIA,NL,3.81,515
2011motagu01,2011,1,SFN,NL,3.81,925
2012moorema02,2012,1,TBA,AL,3.81,1100
2014lecursa01,2014,1,CIN,NL,3.81,1200
2011burnese01,2011,1,WAS,NL,3.81,1350
2012samarje01,2012,1,CHN,NL,3.81,2640
2016samarje01,2016,1,SFN,NL,3.81,10800
2012johnsjo09,2012,1,MIA,NL,3.81,13750
2015buehrma01,2015,1,TOR,AL,3.81,20000
2010roberda08,2010,1,NYA,AL,3.82,426.65
2011byrdati01,2011,1,NYN,NL,3.82,900
2013burtoja01,2013,1,MIN,AL,3.82,2050
2016smithjo05,2016,1,LAA,AL,3.82,5250
2016hernafe02,2016,1,SEA,AL,3.82,25857.143
2010hughedu01,2010,1,KCA,AL,3.83,400.5
2010smithjo05,2010,1,CLE,AL,3.83,427.5
2011mortoch02,2011,1,PIT,NL,3.83,441
2013griffaj01,2013,1,OAK,AL,3.83,492.5
2014webbry01,2014,1,BAL,AL,3.83,1750
2010guthrje01,2010,1,BAL,AL,3.83,3000
2015hollagr01,2015,1,KCA,AL,3.83,8250
2016hammeja01,2016,1,CHN,NL,3.83,9000
2012wilsocj01,2012,1,LAA,AL,3.83,10500
2011greinza01,2011,1,MIL,NL,3.83,13500
2010gallayo01,2010,1,MIL,NL,3.84,450
2015gibsoky01,2015,1,MIN,AL,3.84,537.5
2015rodrife02,2015,1,OAK,AL,3.84,635
2014stammcr01,2014,1,WAS,NL,3.84,1375
2016hernada01,2016,1,PHI,NL,3.84,3900
2015woodtr01,2015,1,CHN,NL,3.84,5686
2010pineijo01,2010,1,LAA,AL,3.84,8000
2010cordefr01,2010,1,CIN,NL,3.84,12125
2010suppaje01,2010,2,SLN,NL,3.84,12750
2016conlead01,2016,1,MIA,NL,3.85,512.5
2012vargaja01,2012,1,SEA,AL,3.85,4850
2013nolasri01,2013,1,MIA,NL,3.85,11500
2010dempsry01,2010,1,CHN,NL,3.85,13500
2010englije01,2010,1,WAS,NL,3.86,400
2011moralfr01,2011,1,COL,NL,3.86,424
2011leakemi01,2011,1,CIN,NL,3.86,425
2012brothre01,2012,1,COL,NL,3.86,480
2013fifest01,2013,1,LAN,NL,3.86,492.5
2013paterjo01,2013,1,ARI,NL,3.86,497.5
2014cedenxa01,2014,1,WAS,NL,3.86,507.8
2013herreke01,2013,1,KCA,AL,3.86,508.175
2015norrida01,2015,1,TOR,AL,3.86,508.7
2014rodrist02,2014,1,LAN,NL,3.86,512.5
2015treinbl01,2015,1,WAS,NL,3.86,512.8
2015rossro01,2015,1,BOS,AL,3.86,566.5
2011burtoja01,2011,1,CIN,NL,3.86,750
2015hudsoda01,2015,1,ARI,NL,3.86,800
2010greense01,2010,1,NYN,NL,3.86,975
2011romerjc01,2011,1,PHI,NL,3.86,1350
2014colliti01,2014,1,KCA,AL,3.86,1362.5
2015nicasju01,2015,1,LAN,NL,3.86,2300
2011contrjo01,2011,1,PHI,NL,3.86,2500
2013oliveda02,2013,1,TOR,AL,3.86,3000
2012guerrma02,2012,1,LAN,NL,3.86,4711.499
2013downssc01,2013,2,ATL,NL,3.86,5000
2013thornma01,2013,1,CHA,AL,3.86,5500
2016hochelu01,2016,1,KCA,AL,3.86,5500
2011streehu01,2011,1,COL,NL,3.86,7300
2013pressry01,2013,1,MIN,AL,3.87,490
2016salazda01,2016,1,CLE,AL,3.87,536.2
2016chatwty01,2016,1,COL,NL,3.87,1000
2013estrama01,2013,1,MIL,NL,3.87,1955
2014carmofa01,2014,1,PHI,NL,3.87,4500
2011richacl01,2011,1,SDN,NL,3.88,468.8
2012belowdu01,2012,1,DET,AL,3.88,482
2016shoemma01,2016,1,LAA,AL,3.88,530
2016colege01,2016,1,PIT,NL,3.88,548
2011cruzju02,2011,1,TBA,AL,3.88,850
2010carradj01,2010,1,PIT,NL,3.88,950
2014cokeph01,2014,1,DET,AL,3.88,1900
2010arroybr01,2010,1,CIN,NL,3.88,11625
2015fiersmi01,2015,1,MIL,NL,3.89,512.5
2015mchugco01,2015,1,HOU,AL,3.89,516.3
2010thomabr01,2010,1,DET,AL,3.89,1000
2014matsuda01,2014,1,NYN,NL,3.89,1500
2015wilsocj01,2015,1,LAA,AL,3.89,18000
2012duffyda01,2012,1,KCA,AL,3.9,487.75
2015paxtoja01,2015,1,SEA,AL,3.9,519
2013gorzeto01,2013,1,MIL,NL,3.9,2750
2015parrama01,2015,1,CIN,NL,3.9,3500
2012kendrky01,2012,1,PHI,NL,3.9,3585
2014mujiced01,2014,1,BOS,AL,3.9,4750
2012darviyu01,2012,1,TEX,AL,3.9,5500
2010papeljo01,2010,1,BOS,AL,3.9,9350
2015feldmsc01,2015,1,HOU,AL,3.9,10000
2010herreda01,2010,1,CIN,NL,3.91,412.5
2012marticr01,2012,1,ATL,NL,3.91,491.25
2014lockeje01,2014,1,PIT,NL,3.91,513
2012resopch01,2012,1,PIT,NL,3.91,850
2010garzama01,2010,1,TBA,AL,3.91,3350
2015motteja01,2015,1,CHN,NL,3.91,4500
2012garzama01,2012,1,CHN,NL,3.91,9500
2015shielja02,2015,1,SDN,NL,3.91,10000
2015dickera01,2015,1,TOR,AL,3.91,12000
2016sabatcc01,2016,1,NYA,AL,3.91,25000
2011ramosce01,2011,1,TBA,AL,3.92,416.7
2013fienca01,2013,1,MIN,AL,3.92,500
2016quackke01,2016,1,SDN,NL,3.92,521.2
2013wrighwe01,2013,1,HOU,AL,3.92,1025
2010cormila01,2010,1,TBA,AL,3.92,1200
2015milonto01,2015,1,MIN,AL,3.92,2775
2012garcija02,2012,1,SLN,NL,3.92,3375
2014axforjo01,2014,1,CLE,AL,3.92,4500
2010santaer01,2010,1,LAA,AL,3.92,6000
2011jacksed01,2011,1,CHA,AL,3.92,8750
2013stulter01,2013,1,SDN,NL,3.93,507.6
2014smylydr01,2014,1,DET,AL,3.93,520
2015badenbu01,2015,1,CIN,NL,3.93,1000
2013norribu01,2013,1,HOU,AL,3.93,3000
2016cecilbr01,2016,1,TOR,AL,3.93,3800
2011sanchbr01,2011,1,FLO,NL,3.94,425
2015colomal01,2015,1,TBA,AL,3.94,510.8
2014bastaan01,2014,1,PHI,NL,3.94,2000
2016ogandal01,2016,1,ATL,NL,3.94,2000
2014janssca01,2014,1,TOR,AL,3.94,4000
2011feldmsc01,2011,1,TEX,AL,3.94,4400
2012sanchan01,2012,1,MIA,NL,3.94,8000
2012wainwad01,2012,1,SLN,NL,3.94,9000
2011hollade01,2011,1,TEX,AL,3.95,431.81
2015hendrky01,2015,1,CHN,NL,3.95,510
2015doolise01,2015,1,OAK,AL,3.95,780
2016boyerbl01,2016,1,MIL,NL,3.95,950
2015choatra01,2015,1,SLN,NL,3.95,3000
2015cottsne01,2015,2,MIN,AL,3.95,3000
2011marquja01,2011,1,WAS,NL,3.95,7500
2014santaer01,2014,1,ATL,NL,3.95,14100
2010kellesh01,2010,1,SEA,AL,3.96,412.5
2013straida01,2013,1,OAK,AL,3.96,492.5
2016stripro01,2016,1,LAN,NL,3.96,507.5
2015martini01,2015,1,TEX,AL,3.96,515
2016lobstky01,2016,1,PIT,NL,3.96,520
2014gutieju01,2014,1,SFN,NL,3.96,850
2013adamsmi03,2013,1,PHI,NL,3.96,5000
2010jepseke01,2010,1,LAA,AL,3.97,415
2011rzepcma01,2011,2,SLN,NL,3.97,429.6
2013parkeja02,2013,1,OAK,AL,3.97,495
2013lynnla01,2013,1,SLN,NL,3.97,513
2015layneto01,2015,1,BOS,AL,3.97,557
2013belisro01,2013,1,LAN,NL,3.97,1450
2012karstje01,2012,1,PIT,NL,3.97,3100
2016axforjo01,2016,1,OAK,AL,3.97,4500
2011lillyte01,2011,1,LAN,NL,3.97,8166.666
2012westbja01,2012,1,SLN,NL,3.97,8500
2013hudsoti01,2013,1,ATL,NL,3.97,9000
2012luetglu01,2012,1,SEA,AL,3.98,480
2016finnebr01,2016,1,CIN,NL,3.98,511.5
2014fienca01,2014,1,MIN,AL,3.98,530
2013duensbr01,2013,1,MIN,AL,3.98,1300
2015vargaja01,2015,1,KCA,AL,3.98,8500
2010leecl02,2010,2,TEX,AL,3.98,9000
2010badenbu01,2010,1,FLO,NL,3.99,407.5
2014webbda01,2014,1,CHA,AL,3.99,500
2015jennida01,2015,1,CHA,AL,3.99,523
2016woodbl01,2016,1,CIN,NL,3.99,600
2015ogandal01,2015,1,BOS,AL,3.99,1500
2012richacl01,2012,1,SDN,NL,3.99,2705
2013cahiltr01,2013,1,ARI,NL,3.99,5700
2016priceda01,2016,1,BOS,AL,3.99,30000
2013rodrihe03,2013,1,WAS,NL,4,501
2011colonba01,2011,1,NYA,AL,4,900
2012cokeph01,2012,1,DET,AL,4,1100
2011anderbr04,2011,1,OAK,AL,4,1250
2010milletr02,2010,1,SLN,NL,4,2000
2011ueharko01,2011,2,TEX,AL,4,3000
2014detwiro01,2014,1,WAS,NL,4,3000
2012farnsky01,2012,1,TBA,AL,4,3300
2014geedi01,2014,1,NYN,NL,4,3625
2014vogelry01,2014,1,SFN,NL,4,5000
2015santaer01,2015,1,MIN,AL,4,13500
2010lowede01,2010,1,ATL,NL,4,15000
2013cainma01,2013,1,SFN,NL,4,20833.333
2011laffeaa01,2011,1,SEA,AL,4.01,431.6
2011neshepa01,2011,1,SDN,NL,4.01,625
2015medlekr01,2015,1,KCA,AL,4.01,2000
2011marmoca01,2011,1,CHN,NL,4.01,2533.333
2010gonzami02,2010,1,BAL,AL,4.01,6000
2015harenda01,2015,2,CHN,NL,4.01,10000
