Year,Full Name,Age,Salary,ERA,Hits,Earned Runs,Strike Outs,Home Runs,Wins,Losses,Outs Pitched,Batters Faced by Pitcher,Games Finished,Weight,Height,League,Team,Games Started
2010,DanksJohn,25,3450000,3.72,189,88,162,18,15,11,639,878,0,210,73,AL,CHA,32
2010,DaviesKyle,27,1800000,5.34,206,109,126,20,8,12,551,817,0,210,73,AL,KCA,32
2010,DavisDoug,35,4250000,7.51,55,32,34,6,1,4,115,191,0,215,76,NL,MIL,8
2010,DavisWade,25,404900,4.07,165,76,113,24,12,10,504,722,0,225,77,AL,TBA,29
2010,De La RosaJorge,29,5600000,4.22,105,57,113,15,8,7,365,512,0,215,73,NL,COL,20
2010,DetwilerRoss,24,400000,4.25,34,14,17,5,1,3,89,135,1,210,77,NL,WAS,5
2010,DuchschererJustin,33,1750000,2.89,26,9,18,3,2,1,84,116,0,165,75,AL,OAK,5
2010,DuensingBrian,27,417500,2.62,122,38,78,11,10,3,392,535,11,200,72,AL,MIN,13
2010,DukeZach,27,4300000,5.72,212,101,96,25,8,15,477,730,0,210,74,NL,PIT,29
2010,EvelandDana,27,419500,6.45,57,32,21,4,3,4,134,213,0,235,73,AL,TOR,9
2010,FeldmanScott,27,2425000,5.48,181,86,75,18,7,11,424,641,2,225,78,AL,TEX,22
2010,FisterDoug,26,406500,4.11,187,78,93,13,6,14,513,720,0,210,80,AL,SEA,28
2010,FloydGavin,27,2750000,4.08,199,85,151,14,10,13,562,798,0,245,76,AL,CHA,31
2010,FrancisJeff,29,5750000,5.0,119,58,67,11,4,6,313,441,0,220,77,NL,COL,19
2010,GallardoYovani,24,450000,3.84,178,79,200,12,14,7,555,803,0,205,74,NL,MIL,31
2010,GarciaFreddy,34,1000000,4.64,171,81,89,23,12,6,471,671,0,250,76,AL,CHA,28
2010,GarciaJaime,24,400000,2.7,151,49,132,9,13,8,490,695,0,215,74,NL,SLN,28
2010,GarlandJon,31,4700000,3.47,176,77,136,20,14,12,600,837,0,210,78,NL,SDN,33
2010,GarzaMatt,27,3350000,3.91,193,89,150,28,15,10,614,855,1,220,76,AL,TBA,32
2010,GonzalezGio,25,405000,3.23,171,72,171,15,15,9,602,851,0,205,72,AL,OAK,33
2010,GorzelannyTom,28,800000,4.09,136,62,119,11,7,9,409,604,3,218,75,NL,CHN,23
2010,GreinkeZack,27,7250000,4.17,219,102,181,18,10,14,660,919,0,200,74,AL,KCA,33
2010,GuthrieJeremy,31,3000000,3.83,193,89,119,25,11,14,628,872,0,205,73,AL,BAL,32
2010,HamelsCole,27,6650000,3.06,185,71,211,26,12,11,626,856,0,205,76,NL,PHI,33
2010,HammelJason,28,1900000,4.81,201,95,141,18,10,9,533,770,0,225,78,NL,COL,30
2010,HansonTommy,24,435000,3.33,182,75,173,14,10,11,608,845,0,220,78,NL,ATL,34
2010,HappJ. A.,28,470000,1.76,13,3,9,1,1,0,46,70,0,205,77,NL,PHI,3
2010,HardenRich,29,6500000,5.58,91,57,75,18,5,5,276,430,0,190,73,AL,TEX,18
2010,HarenDan,30,8250000,4.6,161,72,141,23,7,8,423,607,0,215,77,NL,ARI,21
2010,HarrisonMatt,25,406090,4.71,80,41,46,10,3,2,235,356,9,240,76,AL,TEX,6
2010,HawksworthBlake,27,402000,4.98,113,50,61,15,4,8,271,409,9,195,75,NL,SLN,8
2010,HernandezDavid,25,402500,4.31,72,38,72,9,8,8,238,348,16,245,75,AL,BAL,8
2010,HernandezFelix,24,7200000,2.27,194,63,232,17,13,12,749,1001,0,220,75,AL,SEA,34
2010,HochevarLuke,27,1760000,4.81,110,55,76,9,6,6,309,450,0,225,77,AL,KCA,17
2010,HudsonTim,35,9000000,2.83,189,72,139,20,17,9,686,920,0,175,73,NL,ATL,34
2010,HuffDavid,26,410700,6.21,101,55,37,14,2,11,239,369,0,210,73,AL,CLE,15
2010,HughesPhil,24,447000,4.19,162,82,146,25,18,8,529,730,0,240,77,AL,NYA,29
2010,HunterTommy,24,409850,3.73,126,53,68,21,13,4,384,536,0,250,75,AL,TEX,22
2010,JacksonEdwin,27,4600000,5.16,141,77,104,13,6,10,403,587,0,215,74,NL,ARI,21
2010,JimenezUbaldo,26,1250000,2.88,164,71,214,10,19,8,665,894,0,221,77,NL,COL,33
2010,JohnsonJosh,26,3750000,2.3,155,47,186,7,11,6,551,744,0,250,79,NL,FLO,28
2010,JurrjensJair,24,480000,4.64,120,60,86,13,7,6,349,500,0,200,73,NL,ATL,20
2010,KawakamiKenshin,35,7333666,5.15,98,50,59,10,1,10,262,391,1,200,71,NL,ATL,16
2010,KazmirScott,26,8000000,5.94,158,99,93,25,9,15,450,682,0,185,72,AL,LAA,28
2010,KendrickKyle,26,480000,4.73,199,95,84,26,11,10,542,771,1,220,75,NL,PHI,31
2010,KennedyIan,26,403000,3.8,163,82,168,26,9,10,582,810,0,210,72,NL,ARI,32
2010,KershawClayton,22,440000,2.91,160,66,212,13,13,10,613,848,0,225,76,NL,LAN,32
2010,LaffeyAaron,25,421900,4.53,62,28,28,1,2,3,167,253,1,190,71,AL,CLE,5
2010,LannanJohn,26,458000,4.65,175,74,71,14,8,8,430,643,0,235,76,NL,WAS,25
2010,LatosMat,23,407800,2.92,150,60,189,16,14,10,554,748,0,245,78,NL,SDN,31
2010,LeeCliff,32,9000000,2.34,92,27,89,5,8,3,311,408,0,205,75,AL,SEA,13
2010,LesterJon,26,3750000,3.25,167,75,225,14,19,9,624,861,0,249,76,AL,BOS,32
2010,LewisColby,31,1750000,3.72,174,83,196,21,12,13,603,844,0,240,76,AL,TEX,32
2010,LincecumTim,26,9000000,3.43,194,81,231,18,16,10,637,897,0,170,71,NL,SFN,33
2010,LirianoFrancisco,27,1600000,3.62,184,77,201,9,14,10,575,806,0,220,75,AL,MIN,31
2010,LitschJesse,25,414700,5.79,53,30,16,7,1,5,140,202,0,235,73,AL,TOR,9
2010,LohseKyle,32,9187500,6.55,129,67,54,9,4,8,276,431,0,215,74,NL,SLN,18
2010,LopezRodrigo,35,650000,5.0,227,111,116,37,7,16,600,874,0,185,73,NL,ARI,33
2010,MaholmPaul,28,5000000,5.1,228,105,102,15,9,15,556,840,0,245,74,NL,PIT,32
2010,MaineJohn,29,3300000,6.13,47,27,39,8,1,3,119,190,0,220,76,NL,NYN,9
2010,MarcumShaun,29,850000,3.64,181,79,165,24,13,8,586,800,0,195,72,AL,TOR,31
2010,MarquisJason,32,7500000,6.6,76,43,31,9,2,9,176,276,0,220,73,NL,WAS,13
2010,MastersonJustin,25,427000,4.7,197,94,140,14,6,13,540,802,0,260,78,AL,CLE,29
2010,MatsuzakaDaisuke,30,8333333,4.69,137,80,133,13,9,6,461,664,0,205,72,AL,BOS,25
2010,MatuszBrian,23,1300000,4.3,173,84,143,19,10,12,527,760,0,190,77,AL,BAL,32
2010,McCutchenDaniel,28,401500,6.12,83,46,38,13,2,5,203,316,4,215,74,NL,PIT,9
2010,MedlenKris,25,407500,3.68,108,44,83,13,6,2,323,438,5,190,70,NL,ATL,14
2010,MitreSergio,29,850000,3.33,43,20,29,7,0,3,162,213,13,225,75,AL,NYA,3
2010,MoehlerBrian,39,3000000,4.92,66,31,28,5,1,4,170,249,5,195,75,NL,HOU,8
2010,MonasteriosCarlos,24,400000,4.38,99,43,52,15,3,5,265,399,5,205,73,NL,LAN,13
2010,MorrowBrandon,26,409800,4.49,136,73,178,11,10,7,439,629,0,207,75,AL,TOR,26
2010,MortonCharlie,27,422500,7.57,112,67,59,15,2,12,239,382,0,215,77,NL,PIT,17
2010,MoyerJamie,48,8000000,4.84,103,60,63,20,9,9,335,460,0,170,72,NL,PHI,19
2010,MyersBrett,30,3100000,3.14,212,78,180,20,14,8,671,936,0,240,76,NL,HOU,33
2010,NarvesonChris,29,406500,4.99,172,93,137,21,12,9,503,724,2,205,75,NL,MIL,28
2010,NiemannJeff,27,1032000,4.39,159,85,131,25,12,8,523,733,0,285,81,AL,TBA,29
2010,NieseJonathon,24,402000,4.2,192,81,148,20,9,10,521,770,0,215,75,NL,NYN,30
2010,NolascoRicky,28,3800000,4.51,169,79,147,24,14,9,473,665,0,235,74,NL,FLO,26
2010,NorrisBud,25,401000,4.92,151,84,158,18,9,10,461,683,0,215,72,NL,HOU,27
2010,OhlendorfRoss,28,439000,4.07,106,49,79,12,1,11,325,475,0,240,76,NL,PIT,21
2010,PadillaVicente,33,5025000,4.07,79,43,84,14,6,5,285,389,0,230,72,NL,LAN,16
2010,ParraManny,28,440000,5.02,135,68,129,18,3,10,366,560,9,215,75,NL,MIL,16
2010,PaulinoFelipe,27,415000,5.11,95,52,83,4,1,9,275,411,0,270,75,NL,HOU,14
2010,PavanoCarl,34,7000000,3.75,227,92,117,24,17,11,663,906,0,265,77,AL,MIN,32
2010,PelfreyMike,26,500000,3.66,213,83,113,12,15,9,612,870,1,240,79,NL,NYN,33
2010,PennyBrad,32,7500000,3.23,63,20,35,4,3,4,167,232,0,270,76,NL,SLN,9
2010,PineiroJoel,32,8000000,3.84,155,65,92,15,10,7,457,634,0,200,72,AL,LAA,23
2010,PorcelloRick,22,1920000,4.92,188,89,84,18,10,12,488,700,0,205,77,AL,DET,27
2010,PriceDavid,25,1834671,2.72,170,63,188,15,19,6,626,861,0,215,77,AL,TBA,31
2010,RichardClayton,27,423700,3.75,206,84,153,16,14,9,605,861,0,240,77,NL,SDN,33
2010,RodriguezWandy,31,5000000,3.6,183,78,178,16,11,12,585,822,0,195,71,NL,HOU,32
2010,RogersEsmil,25,401000,6.13,94,49,66,5,2,3,216,333,5,200,75,NL,COL,8
2010,RomeroRicky,26,408300,3.73,189,87,174,15,14,9,630,882,0,210,73,AL,TOR,32
2010,Rowland-SmithRyan,27,440000,6.75,141,82,49,25,1,10,328,510,2,250,75,AL,SEA,20
2010,RzepczynskiMarc,25,404000,4.95,72,35,57,8,4,4,191,287,0,220,74,AL,TOR,12
2010,SanchezAnibal,26,1250000,3.55,192,77,157,10,13,12,585,841,0,205,72,NL,FLO,32
2010,SanchezJonathan,28,2100000,3.07,142,66,205,21,13,9,580,812,0,200,72,NL,SFN,33
2010,SantanaErvin,28,6000000,3.92,221,97,169,27,17,10,668,954,0,175,74,AL,LAA,33
2010,SaundersJoe,29,3700000,4.62,135,62,64,14,6,10,362,522,0,215,75,AL,LAA,20
2010,ScherzerMax,26,1500000,3.5,174,76,184,20,12,11,587,800,0,208,75,AL,DET,31
2010,ShieldsJames,29,2500000,5.18,246,117,187,34,13,15,610,899,0,210,75,AL,TBA,33
2010,SloweyKevin,26,470000,4.45,172,77,116,21,13,6,467,662,0,200,75,AL,MIN,28
2010,SmithGreg,27,406000,6.23,49,27,31,8,1,2,117,182,0,190,73,NL,COL,8
2010,SnellIan,29,4450000,6.41,60,33,26,10,0,5,139,227,0,200,71,AL,SEA,8
2010,SonnanstineAndy,27,416900,4.44,83,40,50,11,3,1,243,355,23,190,75,AL,TBA,4
2010,StammenCraig,26,402000,5.13,151,73,85,13,4,4,384,562,3,228,74,NL,WAS,19
2010,StaufferTim,28,415100,1.85,65,17,61,3,6,5,248,326,12,215,73,NL,SDN,7
2010,TakahashiHisanori,35,1000000,3.61,116,49,114,13,10,6,366,516,21,180,70,NL,NYN,12
2010,TalbotMitch,27,400700,4.41,169,78,88,13,10,13,478,696,0,180,73,AL,CLE,28
2010,TalletBrian,33,2000000,6.4,84,55,53,20,2,6,232,356,5,220,78,AL,TOR,5
2010,VargasJason,27,412500,3.78,187,81,116,18,9,12,578,811,0,215,72,AL,SEA,31
2010,VerlanderJustin,27,6850000,3.37,190,84,219,14,18,9,673,925,0,235,77,AL,DET,33
2010,VolquezEdinson,27,445000,4.31,59,30,67,6,4,3,188,275,0,220,72,NL,CIN,12
2010,VolstadChris,24,420000,4.58,187,89,102,17,12,9,525,758,0,235,80,NL,FLO,30
2010,WainwrightAdam,29,4837500,2.42,186,62,213,15,20,11,691,910,0,230,79,NL,SLN,33
2010,WakefieldTim,44,3500000,5.34,153,83,84,19,4,10,420,610,10,210,74,AL,BOS,19
2010,WeaverJered,28,4265000,3.01,187,75,233,23,13,12,673,905,0,210,79,AL,LAA,34
2010,WellemeyerTodd,32,1000000,5.68,57,37,41,12,3,5,176,265,0,215,74,NL,SFN,11
2010,WellsRandy,28,427000,4.26,209,92,144,19,8,14,583,843,0,230,77,NL,CHN,32
2010,WilsonC. J.,30,3100000,3.35,161,76,170,10,15,8,612,850,0,210,73,AL,TEX,33
2010,WolfRandy,34,8800276,4.17,213,100,142,29,13,12,647,936,0,205,72,NL,MIL,34
2010,YoungChris,31,6375000,0.9,10,2,15,1,2,0,60,82,0,255,82,NL,SDN,4
2011,AdcockNathan,23,414000,4.62,63,31,36,5,1,1,181,265,5,235,76,AL,KCA,3
2011,AndersonBrett,23,1250000,4.0,86,37,61,8,3,6,250,356,0,230,76,AL,OAK,13
2011,ArrietaJake,25,419000,5.05,115,67,93,21,10,8,358,523,0,230,76,AL,BAL,22
2011,ArroyoBronson,34,7666666,5.07,227,112,108,46,9,12,597,855,0,185,75,NL,CIN,32
2011,BaileyHomer,25,441000,4.43,136,65,106,18,9,7,396,561,0,223,76,NL,CIN,22
2011,BakerScott,30,5000000,3.14,126,47,123,15,8,6,404,548,2,215,76,AL,MIN,21
2011,BeachyBrandon,25,416500,3.68,125,58,169,16,7,3,425,591,0,220,74,NL,ATL,25
2011,BedardErik,32,1000000,3.45,77,35,87,11,4,7,274,373,0,195,73,AL,SEA,16
2011,BergesenBrad,26,434000,5.7,119,64,61,16,2,7,303,451,3,210,74,AL,BAL,12
2011,BillingsleyChad,27,6275000,4.21,189,88,152,14,11,11,564,829,0,240,73,NL,LAN,32
2011,BlackburnNick,29,3000000,4.49,183,74,76,19,7,10,445,670,0,240,76,AL,MIN,26
2011,BradenDallas,28,3350000,3.0,18,6,15,2,1,1,54,73,0,185,73,AL,OAK,3
2011,BuchholzClay,27,555000,3.48,76,32,60,10,6,3,248,353,0,190,75,AL,BOS,14
2011,BumgarnerMadison,22,450000,3.21,202,73,191,12,13,13,614,844,0,257,76,NL,SFN,33
2011,BushDave,32,1000000,5.79,47,24,23,6,0,1,112,166,7,205,74,AL,TEX,3
2011,CahillTrevor,23,440000,4.16,214,96,147,19,12,14,623,901,0,223,76,AL,OAK,34
2011,CainMatt,27,7333333,2.88,177,71,179,9,12,11,665,907,0,230,75,NL,SFN,33
2011,CapuanoChris,33,1500000,4.55,198,94,168,27,11,12,558,802,0,225,74,NL,NYN,31
2011,HernandezRoberto,31,6287500,5.25,205,110,109,22,7,15,566,833,0,270,76,AL,CLE,32
2011,CarrascoCarlos,24,415800,4.62,130,64,85,15,8,9,374,536,0,224,76,AL,CLE,21
2011,CecilBrett,25,443100,4.73,122,65,87,22,4,11,371,532,0,200,74,AL,TOR,20
2011,ChacinJhoulys,23,419000,3.62,168,78,150,20,11,14,582,827,0,215,75,NL,COL,31
2011,ChenBruce,34,2000000,3.77,152,65,97,18,12,8,465,654,0,215,74,AL,KCA,25
2011,CokePhil,29,440000,4.47,118,54,69,5,3,9,326,474,6,210,73,AL,DET,14
2011,ColonBartolo,38,900000,4.0,172,73,135,21,8,10,493,694,0,285,71,AL,NYA,26
2011,CorreiaKevin,31,4000000,4.79,175,82,77,24,12,11,462,660,1,200,75,NL,PIT,26
2011,CuetoJohnny,25,3400000,2.31,123,40,104,8,9,5,468,631,0,229,71,NL,CIN,24
2011,DanksJohn,26,6000000,4.33,182,82,135,19,8,12,511,728,0,210,73,AL,CHA,27
2011,DaviesKyle,28,3200000,6.75,84,46,50,7,1,9,184,293,0,210,73,AL,KCA,13
2011,DavisWade,26,434100,4.45,190,91,105,23,11,10,552,795,0,225,77,AL,TBA,29
2011,DickeyR. A.,37,2750000,3.28,202,76,134,18,8,13,626,876,0,215,75,NL,NYN,32
2011,DrabekKyle,24,416000,6.06,87,53,51,10,4,5,236,365,2,205,74,AL,TOR,14
2011,DuensingBrian,28,462500,5.23,193,94,115,21,9,14,485,711,0,200,72,AL,MIN,28
2011,DukeZach,28,3500000,4.93,101,42,32,6,3,4,230,338,5,210,74,NL,ARI,9
2011,EnrightBarry,25,418000,7.41,50,31,21,11,1,4,113,175,0,220,75,NL,ARI,7
2011,FisterDoug,27,436500,3.33,139,54,89,7,3,12,438,602,0,210,80,AL,SEA,21
2011,FloydGavin,28,5000000,4.37,180,94,151,22,12,13,581,798,1,245,76,AL,CHA,30
2011,FrancisJeff,30,2000000,4.82,224,98,91,19,6,16,549,803,0,220,77,AL,KCA,31
2011,GalarragaArmando,29,2300000,5.91,47,28,28,13,3,4,128,198,0,230,75,NL,ARI,8
2011,GallardoYovani,25,3500000,3.52,193,81,207,27,17,10,622,865,0,205,74,NL,MIL,33
2011,GarciaFreddy,35,1500000,3.62,152,59,96,16,12,8,440,626,1,250,76,AL,NYA,25
2011,GarciaJaime,25,437000,3.56,207,77,156,15,13,7,584,826,0,215,74,NL,SLN,32
2011,GarlandJon,32,4442023,4.33,55,26,28,6,1,5,162,230,0,210,78,NL,LAN,9
2011,GarzaMatt,28,5950000,3.32,186,73,197,14,10,10,594,839,0,220,76,NL,CHN,31
2011,GonzalezGio,26,420000,3.12,175,70,197,17,16,12,606,864,0,205,72,AL,OAK,32
2011,GorzelannyTom,29,2100000,4.03,102,47,95,15,4,6,315,447,1,218,75,NL,WAS,15
2011,GuthrieJeremy,32,5750000,4.33,213,100,130,26,9,17,624,889,1,205,73,AL,BAL,32
2011,HamelsCole,28,9500000,2.79,169,67,194,19,14,9,648,850,0,205,76,NL,PHI,31
2011,HammelJason,29,3000000,4.76,175,90,94,21,7,13,511,739,2,225,78,NL,COL,27
2011,HansonTommy,25,456500,3.6,106,52,142,17,11,7,390,540,0,220,78,NL,ATL,22
2011,HappJ. A.,29,474000,5.35,157,93,134,21,6,15,469,698,0,205,77,NL,HOU,28
2011,HarangAaron,33,3500000,3.64,175,69,124,20,14,7,512,719,0,260,79,NL,SDN,28
2011,HardenRich,30,1500000,5.12,87,47,91,17,4,4,248,363,0,190,73,AL,OAK,15
2011,HarrisonMatt,26,428830,3.39,180,70,126,13,14,9,557,772,0,240,76,AL,TEX,30
2011,HellicksonJeremy,24,418400,2.95,146,62,117,21,13,10,567,774,0,190,73,AL,TBA,29
2011,HensleyClay,32,1400000,5.19,62,39,46,9,6,7,203,297,7,190,71,NL,FLO,9
2011,HernandezLivan,36,1250000,4.47,199,87,99,16,8,13,526,751,0,245,74,NL,WAS,29
2011,HochevarLuke,28,1760000,4.68,192,103,128,23,11,11,594,835,0,225,77,AL,KCA,31
2011,HollandDerek,25,431810,3.95,201,87,162,22,16,5,594,843,0,223,74,AL,TEX,32
2011,HudsonDaniel,24,419000,3.49,217,86,169,17,16,12,666,921,0,215,75,NL,ARI,33
2011,HudsonTim,36,9000000,3.22,189,77,158,14,16,10,645,884,0,175,73,NL,ATL,33
2011,HughesPhil,25,2700000,5.79,84,48,47,9,5,5,224,334,1,240,77,AL,NYA,14
2011,HumberPhilip,29,500000,3.75,151,68,116,14,9,9,489,676,0,215,75,AL,CHA,26
2011,JacksonEdwin,28,8750000,3.92,134,53,97,8,7,7,365,522,0,215,74,AL,CHA,19
2011,JimenezUbaldo,27,2800000,4.46,118,61,118,10,6,9,369,532,0,221,77,NL,COL,21
2011,JohnsonJosh,27,7750000,1.64,39,11,56,2,3,1,181,234,0,250,79,NL,FLO,9
2011,JurrjensJair,25,3250000,2.96,142,50,90,14,13,6,456,627,0,200,73,NL,ATL,23
2011,KarstensJeff,29,1100000,3.38,163,61,96,22,9,9,487,668,1,185,75,NL,PIT,26
2011,KendrickKyle,27,2450000,3.22,110,41,59,14,8,6,344,478,5,220,75,NL,PHI,15
2011,KennedyIan,27,423000,2.88,186,71,198,19,21,4,666,900,0,210,72,NL,ARI,33
2011,KershawClayton,23,500000,2.28,174,59,248,15,21,5,700,912,0,225,76,NL,LAN,33
2011,LannanJohn,27,2750000,3.7,194,76,106,15,10,13,554,808,0,235,76,NL,WAS,33
2011,LatosMat,24,460700,3.47,168,75,185,16,9,14,583,799,0,245,78,NL,SDN,31
2011,LeakeMike,24,425000,3.86,159,72,118,23,12,9,503,693,2,165,70,NL,CIN,26
2011,LeCureSam,27,414000,3.71,57,32,73,10,2,1,233,307,7,210,72,NL,CIN,4
2011,LesterJon,27,5750000,3.47,166,74,182,20,15,9,575,799,0,249,76,AL,BOS,31
2011,LewisColby,32,2000000,4.4,187,98,169,35,14,10,601,839,0,240,76,AL,TEX,32
2011,LillyTed,35,8166666,3.97,172,85,158,28,12,14,578,800,0,195,72,NL,LAN,33
2011,LincolnBrad,26,414500,4.72,54,25,29,4,2,3,143,211,0,225,72,NL,PIT,8
2011,LirianoFrancisco,28,4300000,5.09,125,76,112,14,9,10,403,591,0,220,75,AL,MIN,24
2011,LitschJesse,26,830000,4.44,69,37,66,10,6,3,225,317,4,235,73,AL,TOR,8
2011,LuebkeCory,26,415600,3.29,105,51,154,12,6,10,419,555,3,210,76,NL,SDN,17
2011,MaholmPaul,29,6250000,3.66,160,66,97,11,6,14,487,687,0,245,74,NL,PIT,26
2011,MarcumShaun,30,3950000,3.54,175,79,158,22,13,7,602,823,0,195,72,NL,MIL,33
2011,MarquisJason,33,7500000,3.95,132,53,71,8,8,5,362,524,0,220,73,NL,WAS,20
2011,MastersonJustin,26,468400,3.21,211,77,158,11,12,10,648,908,0,260,78,AL,CLE,33
2011,McCarthyBrandon,28,1000000,3.32,168,63,123,11,9,9,512,690,0,225,80,AL,OAK,25
2011,McClellanKyle,27,1375000,4.19,143,66,76,21,12,7,425,607,5,215,74,NL,SLN,17
2011,McDonaldJames,27,443000,4.21,176,80,142,24,9,9,513,754,0,205,77,NL,PIT,31
2011,McGowanDustin,29,450000,6.43,20,15,20,4,0,2,63,96,0,235,75,AL,TOR,4
2011,MorrowBrandon,27,2300000,4.72,162,94,203,21,11,11,538,777,0,207,75,AL,TOR,30
2011,MortonCharlie,28,441000,3.83,186,73,110,6,10,10,515,769,0,215,77,NL,PIT,29
2011,MoseleyDustin,30,900000,3.3,117,44,64,10,3,10,360,504,0,215,76,NL,SDN,20
2011,MyersBrett,31,8000000,4.46,226,107,160,31,7,14,648,917,1,240,76,NL,HOU,33
2011,NarvesonChris,30,441500,4.45,160,80,126,17,11,8,485,699,0,205,75,NL,MIL,28
2011,NiemannJeff,28,903000,4.06,131,61,105,18,11,7,406,572,0,285,81,AL,TBA,23
2011,NieseJonathon,25,452000,4.4,178,77,138,14,11,11,472,694,0,215,75,NL,NYN,26
2011,NolascoRicky,29,6000000,4.67,244,107,148,20,10,12,618,891,0,235,74,NL,FLO,33
2011,NorrisBud,26,437500,3.77,177,78,176,24,6,11,558,795,0,215,72,NL,HOU,31
2011,NovaIvan,24,432900,3.7,163,68,98,13,16,4,496,704,1,250,77,AL,NYA,27
2011,OgandoAlexi,28,430150,3.51,149,66,126,16,13,8,507,693,2,200,76,AL,TEX,29
2011,O'SullivanSean,24,420500,7.25,78,47,19,10,2,6,175,273,1,245,73,AL,KCA,10
2011,PavanoCarl,35,8000000,4.3,262,106,102,23,9,13,666,955,0,265,77,AL,MIN,33
2011,PelfreyMike,27,3925000,4.74,220,102,105,21,7,13,581,860,0,240,79,NL,NYN,33
2011,PennyBrad,33,3000000,5.3,222,107,74,24,11,11,545,803,0,270,76,AL,DET,31
2011,PinedaMichael,22,414000,3.74,133,71,173,18,9,10,513,696,0,280,79,AL,SEA,28
2011,PineiroJoel,33,8000000,5.13,182,83,62,16,7,7,437,631,2,200,72,AL,LAA,24
2011,PorcelloRick,23,1536000,4.75,210,96,104,18,14,9,546,784,0,205,77,AL,DET,31
2011,PriceDavid,26,2084671,3.49,192,87,218,22,12,13,673,918,0,215,77,AL,TBA,34
2011,ReyesJo-Jo,27,439100,5.4,140,66,64,14,5,8,330,504,0,230,74,AL,TOR,20
2011,RichardClayton,28,468800,3.88,104,43,53,8,5,9,299,427,0,240,77,NL,SDN,18
2011,RodriguezAneury,24,414000,5.27,83,50,64,13,1,6,256,369,16,250,76,NL,HOU,8
2011,RodriguezWandy,32,7500000,3.49,182,74,166,25,11,11,573,808,0,195,71,NL,HOU,30
2011,RogersEsmil,26,417000,7.05,110,65,63,14,6,6,249,404,1,200,75,NL,COL,13
2011,RomeroRicky,27,1000000,2.92,176,73,178,26,15,11,675,917,0,210,73,AL,TOR,32
2011,RussellJames,25,427500,4.12,76,31,43,12,1,6,203,292,10,205,76,NL,CHN,5
2011,SanchezAnibal,27,3700000,3.67,187,80,202,20,8,9,589,830,0,205,72,NL,FLO,32
2011,SanchezJonathan,29,4800000,4.26,80,48,102,9,4,7,304,444,0,200,72,NL,SFN,19
2011,SantanaErvin,29,8000000,3.38,207,86,178,26,11,12,686,949,0,175,74,AL,LAA,33
2011,SaundersJoe,30,5500000,3.69,210,87,108,29,12,13,636,874,0,215,75,NL,ARI,33
2011,ScherzerMax,27,600000,4.43,207,96,174,29,15,9,585,833,0,208,75,AL,DET,33
2011,ShieldsJames,30,4250000,2.82,195,78,225,26,16,12,748,975,0,210,75,AL,TBA,33
2011,SloweyKevin,27,2700000,6.67,78,44,34,10,0,8,178,258,1,200,75,AL,MIN,8
2011,SonnanstineAndy,28,912500,5.55,40,22,12,10,0,2,107,152,8,190,75,AL,TBA,4
2011,StaufferTim,29,1075000,3.73,180,77,128,20,9,12,557,777,0,215,73,NL,SDN,31
2011,StrasburgStephen,23,4375000,1.5,15,4,24,0,1,1,72,88,0,240,77,NL,WAS,5
2011,TalbotMitch,28,431700,6.64,90,47,36,10,2,6,191,299,0,180,73,AL,CLE,12
2011,TillmanChris,23,417000,5.52,77,38,46,5,3,5,186,287,0,200,77,AL,BAL,13
2011,TomlinJosh,27,417200,4.25,157,78,89,24,12,7,496,662,0,190,73,AL,CLE,26
2011,VargasJason,28,2450000,4.25,205,95,131,22,10,13,603,857,0,215,72,AL,SEA,32
2011,VazquezJavier,35,7000000,3.69,178,79,162,21,13,11,578,798,0,210,74,NL,FLO,32
2011,VillanuevaCarlos,28,1415000,4.04,103,48,68,11,6,4,321,454,3,220,74,AL,TOR,13
2011,VolquezEdinson,28,1625000,5.71,106,69,104,19,5,7,326,489,0,220,72,NL,CIN,20
2011,VolstadChris,25,445000,4.89,187,90,117,23,5,13,497,719,0,235,80,NL,FLO,29
2011,WakefieldTim,45,2000000,5.12,163,88,93,25,7,8,464,677,6,210,74,AL,BOS,23
2011,WangChien-Ming,31,1200000,4.04,67,28,25,8,4,3,187,264,0,225,76,NL,WAS,11
2011,WeaverJered,29,7365000,2.41,182,63,198,20,18,8,707,926,0,210,79,AL,LAA,33
2011,WellsRandy,29,475000,4.99,141,75,82,23,7,6,406,583,0,230,77,NL,CHN,23
2011,WestbrookJake,34,8000000,4.66,208,95,104,16,12,9,550,809,0,210,75,NL,SLN,33
2011,WilsonC. J.,31,7000000,2.94,191,73,206,16,16,7,670,915,0,210,73,AL,TEX,34
2011,WolfRandy,35,9500000,3.69,214,87,134,23,13,10,637,903,0,205,72,NL,MIL,33
2011,WoodTravis,24,422500,4.84,118,57,76,10,6,6,318,463,2,175,71,NL,CIN,18
2011,YoungChris,32,1100000,1.88,12,5,22,3,1,0,72,95,0,255,82,NL,NYN,4
2011,ZimmermannJordan,25,415000,3.18,154,57,124,12,8,11,484,662,0,225,74,NL,WAS,26
2012,AbadFernando,27,485000,5.09,57,26,38,6,0,6,138,208,8,235,74,NL,HOU,6
2012,AlvarezHenderson,22,482900,4.85,216,101,79,29,9,14,562,807,0,205,72,AL,TOR,31
2012,AndersonBrett,24,3250000,2.57,29,10,25,1,4,2,105,137,0,230,76,AL,OAK,6
2012,ArrietaJake,26,488500,6.2,122,79,109,16,3,9,344,496,1,230,76,AL,BAL,18
